type,t0,adc0,t1,adc1,t2,adc2,t3,adc3,t4,acc_x,acc_y,acc_z,t5,gyro_x,gyro_y,gyro_z
adc,952177032,-0.4156250059604645,952186077,0.5860000252723694,952195108,0.001125000067986548,952204149,-0.000375000003259629,,,,,,,,
mpu,,,,,,,,,952233741,-1236,21190,-28292,952233741,-324,-329,-53
adc,952213292,-0.34700000286102295,952222337,0.25837501883506775,952231376,-0.0006250000442378223,952240499,0.006000000052154064,,,,,,,,
adc,952249728,0.8348750472068787,952258777,0.049000002443790436,952267807,0.0020000000949949026,952276838,0.22487501800060272,,,,,,,,
adc,952285896,1.012374997138977,952294939,0.028875000774860382,952303975,0.13075000047683716,952313006,0.41325002908706665,,,,,,,,
mpu,,,,,,,,,952333738,6250,8926,-32768,952333738,-1212,-2505,940
adc,952322169,0.4206250309944153,952331218,-0.03662500157952309,952340488,0.328000009059906,952349534,0.4148750305175781,,,,,,,,
adc,952358730,1.513875126838684,952367777,-0.07950000464916229,952376830,0.4038750231266022,952385864,0.5046250224113464,,,,,,,,
adc,952394896,1.3826251029968262,952403942,-0.19200000166893005,952412975,0.5608749985694885,952422010,0.6817500591278076,,,,,,,,
mpu,,,,,,,,,952433744,11638,14702,-32768,952433744,-351,137,151
adc,952431202,1.383500099182129,952440508,-0.3412500023841858,952449552,0.8010000586509705,952458587,0.8626250624656677,,,,,,,,
adc,952467785,0.54625004529953,952476856,-0.3552500307559967,952485893,1.090499997138977,952494924,1.0561250448226929,,,,,,,,
adc,952503963,-0.2797500193119049,952513013,-0.37687501311302185,952522043,1.2507500648498535,952531074,1.1721251010894775,,,,,,,,
mpu,,,,,,,,,952534744,916,16904,-31224,952534744,107,233,276
adc,952540349,-0.22187501192092896,952549389,-0.2824999988079071,952558420,1.3510000705718994,952567454,1.3002500534057617,,,,,,,,
adc,952576673,-0.3630000054836273,952585721,-0.22075000405311584,952594755,1.3515000343322754,952603790,1.3938751220703125,,,,,,,,
mpu,,,,,,,,,952633740,3656,17600,-30872,952633740,-345,-15,304
adc,952612835,-0.4143750071525574,952621877,-0.22412501275539398,952630909,1.3911250829696655,952640380,1.4651250839233398,,,,,,,,
adc,952649608,-0.3737500309944153,952658661,-0.33237501978874207,952667700,1.468500018119812,952676731,1.5625001192092896,,,,,,,,
adc,952686021,0.2942500114440918,952695066,-0.40050002932548523,952704099,1.5416250228881836,952713132,1.5193750858306885,,,,,,,,
mpu,,,,,,,,,952733764,636,17252,-27828,952733764,-600,190,326
adc,952722420,0.07925000041723251,952731463,-0.4155000150203705,952740921,1.5797500610351562,952749961,1.427375078201294,,,,,,,,
adc,952759160,-0.07337500154972076,952768200,-0.34150001406669617,952777253,1.6201250553131104,952786287,1.3757500648498535,,,,,,,,
adc,952795314,-0.19725000858306885,952804353,0.4306250214576721,952813390,1.5975000858306885,952822420,1.3602501153945923,,,,,,,,
mpu,,,,,,,,,952833784,3008,15550,-27740,952833784,-379,-4,-23
adc,952831503,-0.0742500051856041,952840521,0.9356250166893005,952849571,1.5867500305175781,952858595,1.2773751020431519,,,,,,,,
adc,952867803,0.1341250091791153,952876860,0.7991250157356262,952885893,1.515375018119812,952894921,1.240875005722046,,,,,,,,
adc,952903981,0.19762501120567322,952913030,0.17012500762939453,952922062,1.5235000848770142,952931093,1.1963750123977661,,,,,,,,
mpu,,,,,,,,,952934405,1602,15754,-27438,952934405,-343,-25,-52
adc,952940123,-0.06599999964237213,952949167,-0.05262500420212746,952958202,1.4912500381469727,952967237,1.1397500038146973,,,,,,,,
adc,952976451,-0.3071250021457672,952985497,0.2382500171661377,952994529,1.4277501106262207,953003565,1.121749997138977,,,,,,,,
mpu,,,,,,,,,953033743,2068,15092,-26810,953033743,-504,9,-119
adc,953012624,-0.3162500262260437,953021670,0.3607500195503235,953030703,1.346000075340271,953039976,1.1633750200271606,,,,,,,,
adc,953049209,0.09287500381469727,953058253,0.6131250262260437,953067286,1.3602501153945923,953076321,1.1668750047683716,,,,,,,,
adc,953085450,0.3203750252723694,953094496,0.4267500340938568,953103530,1.3631250858306885,953112561,1.1691250801086426,,,,,,,,
mpu,,,,,,,,,953133748,2586,14744,-26196,953133748,-453,-184,-151
adc,953121863,0.2677500247955322,953130913,0.5115000009536743,953140375,1.3982501029968262,953149420,1.1273750066757202,,,,,,,,
adc,953158503,-0.045875001698732376,953167543,0.7227500081062317,953176590,1.3935000896453857,953185627,1.1702500581741333,,,,,,,,
adc,953194662,-0.21675001084804535,953203710,0.5912500023841858,953212748,1.3661251068115234,953221783,1.2287501096725464,,,,,,,,
mpu,,,,,,,,,953233737,1906,15076,-25856,953233737,-156,-13,-44
adc,953231065,0.3593750298023224,953240545,-0.013250000774860382,953249585,1.3047500848770142,953258619,1.2672500610351562,,,,,,,,
adc,953267817,0.6230000257492065,953276877,-0.2122500091791153,953285909,1.3016250133514404,953294941,1.271125078201294,,,,,,,,
adc,953304235,0.6221250295639038,953313276,-0.20287500321865082,953322310,1.300125002861023,953331343,1.331125020980835,,,,,,,,
mpu,,,,,,,,,953334422,2772,15200,-26728,953334422,-30,83,109
adc,953340618,0.22750000655651093,953349661,0.0742500051856041,953358694,1.3186250925064087,953367727,1.3305000066757202,,,,,,,,
adc,953376917,-0.06650000065565109,953385967,0.20025001466274261,953395001,1.327125072479248,953404030,1.3668750524520874,,,,,,,,
mpu,,,,,,,,,953433743,2348,15124,-26438,953433743,-120,112,140
adc,953413180,-0.10987500846385956,953422228,0.04487500339746475,953431263,1.386375069618225,953440246,1.3946250677108765,,,,,,,,
adc,953449465,0.13187500834465027,953458511,-0.18525001406669617,953467546,1.4021251201629639,953476579,1.448875069618225,,,,,,,,
adc,953485767,0.39512503147125244,953494812,-0.3565000295639038,953503842,1.408250093460083,953512878,1.4438750743865967,,,,,,,,
mpu,,,,,,,,,953533735,2560,14918,-25874,953533735,-292,142,155
adc,953522000,0.2750000059604645,953531046,-0.21800000965595245,953540524,1.4718750715255737,953549556,1.5155000686645508,,,,,,,,
adc,953558761,-0.04750000312924385,953567805,-0.08712500333786011,953576864,1.5008751153945923,953585897,1.5700000524520874,,,,,,,,
adc,953595009,-0.2876250147819519,953604055,0.046000003814697266,953613087,1.5500000715255737,953622116,1.6220000982284546,,,,,,,,
mpu,,,,,,,,,953633732,2186,14964,-24512,953633732,-362,196,255
adc,953631319,-0.10812500864267349,953640612,-0.14387500286102295,953649654,1.5606250762939453,953658685,1.6390000581741333,,,,,,,,
adc,953667884,0.18687501549720764,953676970,-0.3061250150203705,953686007,1.5740001201629639,953695040,1.6702500581741333,,,,,,,,
adc,953704199,0.351250022649765,953713238,-0.4025000333786011,953722268,1.6052501201629639,953731303,1.736375093460083,,,,,,,,
mpu,,,,,,,,,953734215,3128,13458,-24272,953734215,-344,96,358
adc,953740577,0.08137500286102295,953749632,-0.3265000283718109,953758663,1.6072500944137573,953767694,1.7826250791549683,,,,,,,,
adc,953776899,-0.23387500643730164,953785949,-0.12025000900030136,953794981,1.630500078201294,953804012,1.8628751039505005,,,,,,,,
mpu,,,,,,,,,953833740,3972,13204,-23836,953833740,-276,17,313
adc,953813302,-0.3528750240802765,953822348,0.08175000548362732,953831377,1.6286250352859497,953840364,1.8821251392364502,,,,,,,,
adc,953849587,-0.001500000013038516,953858636,-0.09862500429153442,953867671,1.5980000495910645,953876705,1.8838751316070557,,,,,,,,
adc,953885850,0.3370000123977661,953894898,-0.31987500190734863,953903934,1.56125009059906,953912968,1.930625081062317,,,,,,,,
mpu,,,,,,,,,953933735,3898,12510,-23122,953933735,-190,18,225
adc,953922116,0.19212500751018524,953931170,-0.23400001227855682,953940158,1.5972501039505005,953949206,1.9846251010894775,,,,,,,,
adc,953958417,-0.15000000596046448,953967456,-0.025875002145767212,953976514,1.5876250267028809,953985549,1.9988751411437988,,,,,,,,
adc,953994816,-0.3725000321865082,954003854,0.31700000166893005,954012898,1.5842500925064087,954021929,2.042250156402588,,,,,,,,
mpu,,,,,,,,,954033754,4340,12824,-23160,954033754,-111,-21,148
adc,954031304,-0.2957500219345093,954040476,0.3700000047683716,954049520,1.5401251316070557,954058557,2.065999984741211,,,,,,,,
adc,954067745,-0.015625,954076815,0.36487501859664917,954085849,1.4078750610351562,954094887,2.085625171661377,,,,,,,,
adc,954104275,0.2861250042915344,954113322,0.21637500822544098,954122357,1.3371250629425049,954131395,2.1483750343322754,,,,,,,,
mpu,,,,,,,,,954134301,5892,12102,-24630,954134301,-20,-22,84
adc,954140503,0.2902500033378601,954149552,0.11250000447034836,954158587,1.3456250429153442,954167618,2.1866250038146973,,,,,,,,
adc,954176871,-0.09025000780820847,954185919,0.2082500159740448,954194954,1.3242501020431519,954203983,2.197625160217285,,,,,,,,
mpu,,,,,,,,,954233749,3470,13226,-22674,954233749,-9,70,164
adc,954213114,-0.3616250157356262,954222156,0.2528750002384186,954231190,1.3035000562667847,954240681,2.188000202178955,,,,,,,,
adc,954249914,-0.16462500393390656,954258969,-0.007750000339001417,954268004,1.2790000438690186,954277037,2.1641252040863037,,,,,,,,
adc,954286193,0.37425002455711365,954295240,-0.22950001060962677,954304272,1.268625020980835,954313302,2.178875207901001,,,,,,,,
mpu,,,,,,,,,954333733,6300,12086,-24542,954333733,-66,12,68
adc,954322409,0.4582500159740448,954331458,0.039125002920627594,954340906,1.2903751134872437,954349948,2.177375078201294,,,,,,,,
adc,954359144,0.19987501204013824,954368194,0.5388750433921814,954377246,1.2972500324249268,954386281,2.178375005722046,,,,,,,,
adc,954395499,0.02575000189244747,954404542,0.6036249995231628,954413576,1.2607500553131104,954422608,2.180375099182129,,,,,,,,
mpu,,,,,,,,,954433734,5838,12166,-24178,954433734,-53,95,-34
adc,954431927,0.1808750033378601,954441429,0.2606250047683716,954450468,1.3352500200271606,954459499,2.1797502040863037,,,,,,,,
adc,954468720,0.44812503457069397,954477786,-0.09837500751018524,954486827,1.3751250505447388,954495864,2.179375171661377,,,,,,,,
adc,954505143,0.8802500367164612,954514193,-0.25962501764297485,954523227,1.4012501239776611,954532267,2.170250177383423,,,,,,,,
mpu,,,,,,,,,954533789,3948,13456,-22954,954533789,-91,119,-105
adc,954541592,0.5956250429153442,954550644,0.1508750021457672,954559682,1.4023751020431519,954568714,2.134500026702881,,,,,,,,
adc,954578002,0.1053750067949295,954587041,0.3605000078678131,954596076,1.4023751020431519,954605108,2.13100004196167,,,,,,,,
mpu,,,,,,,,,954633743,4426,11674,-23284,954633743,-90,74,-90
adc,954614386,-0.2146250158548355,954623432,0.34312501549720764,954632461,1.424625039100647,954641455,2.150125026702881,,,,,,,,
adc,954650726,-0.029125001281499863,954659772,0.08625000715255737,954668803,1.4735000133514404,954677839,2.1565001010894775,,,,,,,,
adc,954687120,0.6346250176429749,954696168,-0.24962501227855682,954705199,1.5090000629425049,954714228,2.1281251907348633,,,,,,,,
mpu,,,,,,,,,954733736,4162,12636,-23034,954733736,-32,88,24
adc,954723356,0.7981250286102295,954732409,-0.28600001335144043,954741521,1.5387500524520874,954750565,2.1281251907348633,,,,,,,,
adc,954759826,0.3096250295639038,954768873,0.06975000351667404,954777913,1.5572500228881836,954786950,2.111250162124634,,,,,,,,
adc,954796148,-0.1651250123977661,954805190,0.34450000524520874,954814224,1.5752500295639038,954823260,2.0996251106262207,,,,,,,,
mpu,,,,,,,,,954833741,4214,12658,-22882,954833741,-51,56,51
adc,954832647,-0.21450001001358032,954841993,0.23912501335144043,954851035,1.5288751125335693,954860071,2.0933752059936523,,,,,,,,
adc,954869281,0.117125004529953,954878344,-0.06062500178813934,954887382,1.543125033378601,954896414,2.0860002040863037,,,,,,,,
adc,954905700,0.5218750238418579,954914753,-0.3050000071525574,954923788,1.5867500305175781,954932829,2.04325008392334,,,,,,,,
mpu,,,,,,,,,954933905,4308,12392,-23036,954933905,-73,-22,17
adc,954942083,0.4845000207424164,954951126,-0.23712500929832458,954960161,1.6258751153945923,954969203,2.013625144958496,,,,,,,,
adc,954978503,0.04112500324845314,954987547,0.0690000057220459,954996581,1.609125018119812,955005609,2.02275013923645,,,,,,,,
mpu,,,,,,,,,955033747,3832,12124,-22364,955033747,-77,-36,50
adc,955014922,-0.2801250219345093,955023965,0.3283750116825104,955032996,1.6096251010894775,955042191,2.0278751850128174,,,,,,,,
adc,955051430,-0.08237500488758087,955060477,0.14475001394748688,955069510,1.6278750896453857,955078541,2.0178751945495605,,,,,,,,
adc,955087694,0.484000027179718,955096745,-0.18512500822544098,955105781,1.6341251134872437,955114813,1.9782501459121704,,,,,,,,
mpu,,,,,,,,,955133745,4594,11898,-22856,955133745,-30,-24,25
adc,955124100,0.7200000286102295,955133177,-0.19375000894069672,955142255,1.6652500629425049,955151300,1.9482500553131104,,,,,,,,
adc,955160492,0.3293750286102295,955169534,0.2747500240802765,955178601,1.6740000247955322,955187635,1.9597500562667847,,,,,,,,
adc,955196936,-0.05737500265240669,955205987,0.6392500400543213,955215022,1.6441251039505005,955224054,1.9507501125335693,,,,,,,,
mpu,,,,,,,,,955233737,4432,12074,-22818,955233737,36,114,-44
adc,955233171,-0.06975000351667404,955242466,0.6131250262260437,955251513,1.6818751096725464,955260548,1.9333751201629639,,,,,,,,
adc,955269812,0.32325002551078796,955278879,0.45125001668930054,955287913,1.65500009059906,955296949,1.8786250352859497,,,,,,,,
adc,955306248,0.7080000042915344,955315292,0.23900000751018524,955324318,1.6303750276565552,955333367,1.8386250734329224,,,,,,,,
mpu,,,,,,,,,955334446,3630,12366,-22670,955334446,57,119,-114
adc,955342689,0.7295000553131104,955351742,0.31675001978874207,955360784,1.639625072479248,955369816,1.8063750267028809,,,,,,,,
adc,955379043,0.31287500262260437,955388085,0.5800000429153442,955397119,1.6600000858306885,955406148,1.787000060081482,,,,,,,,
mpu,,,,,,,,,955433740,3276,12968,-22592,955433740,71,113,-32
adc,955415448,-0.18175001442432404,955424492,0.7566250562667847,955433536,1.6698750257492065,955442552,1.821000099182129,,,,,,,,
adc,955451796,-0.09287500381469727,955460838,0.49000000953674316,955469871,1.614875078201294,955478902,1.798875093460083,,,,,,,,
adc,955488226,0.280875027179718,955497272,0.08625000715255737,955506306,1.6248750686645508,955515338,1.823625087738037,,,,,,,,
mpu,,,,,,,,,955533737,4260,12224,-23398,955533737,24,55,-93
adc,955524650,0.5078750252723694,955533697,-0.1315000057220459,955542742,1.6058751344680786,955551783,1.8045001029968262,,,,,,,,
adc,955560980,0.33912500739097595,955570030,0.0897500067949295,955579084,1.598750114440918,955588117,1.7756251096725464,,,,,,,,
adc,955597268,-0.01575000025331974,955606314,0.39387503266334534,955615348,1.6095000505447388,955624374,1.7436250448226929,,,,,,,,
mpu,,,,,,,,,955633748,3114,12608,-22384,955633748,-60,49,-91
adc,955633702,-0.14675000309944153,955642989,0.3921250104904175,955652029,1.5871250629425049,955661058,1.7530001401901245,,,,,,,,
adc,955670362,0.09325000643730164,955679417,0.10012500733137131,955688454,1.5857501029968262,955697484,1.7828750610351562,,,,,,,,
mpu,,,,,,,,,955733749,3216,12340,-22374,955733749,-87,-14,-76
adc,955706771,0.43300002813339233,955715820,-0.19050000607967377,955724853,1.6046251058578491,955734012,1.773875117301941,,,,,,,,
adc,955743322,0.5207500457763672,955752366,-0.18162500858306885,955761396,1.5963751077651978,955770426,1.7725000381469727,,,,,,,,
adc,955779620,0.1808750033378601,955788657,0.11812500655651093,955797690,1.6193751096725464,955806726,1.7792500257492065,,,,,,,,
mpu,,,,,,,,,955833740,3020,12212,-22358,955833740,-64,-5,-47
adc,955815850,-0.20737500488758087,955824888,0.3568750023841858,955834248,1.6101250648498535,955843536,1.787000060081482,,,,,,,,
adc,955852763,-0.2302500158548355,955861817,0.2697499990463257,955870856,1.6402500867843628,955879899,1.799375057220459,,,,,,,,
adc,955889213,0.10400000214576721,955898255,-0.04700000211596489,955907290,1.662000060081482,955916323,1.8325001001358032,,,,,,,,
mpu,,,,,,,,,955933742,3016,12348,-22380,955933742,-23,7,5
adc,955925631,0.41450002789497375,955935663,-0.2875000238418579,955944732,1.6395000219345093,955953761,1.880250096321106,,,,,,,,
adc,955962952,0.4337500333786011,955971990,-0.16850000619888306,955981062,1.6672500371932983,955990098,1.8910000324249268,,,,,,,,
adc,955999139,0.11375000327825546,956008177,0.25037500262260437,956017224,1.6777501106262207,956026251,1.9148751497268677,,,,,,,,
mpu,,,,,,,,,956033738,3162,12292,-22212,956033738,-1,0,-6
adc,956036250,-0.2522500157356262,956045295,0.4480000138282776,956054332,1.6898751258850098,956063369,1.9380000829696655,,,,,,,,
adc,956072555,-0.23400001227855682,956081632,0.36375001072883606,956090670,1.7098751068115234,956099700,1.9316251277923584,,,,,,,,
mpu,,,,,,,,,956133746,3558,12378,-22600,956133746,7,9,-12
adc,956108988,0.17212501168251038,956118033,0.017000000923871994,956127070,1.717000126838684,956136332,1.9668750762939453,,,,,,,,
adc,956145583,0.47975003719329834,956154623,-0.19950000941753387,956163656,1.7222501039505005,956172688,1.9505001306533813,,,,,,,,
adc,956181858,0.4397500157356262,956190902,-0.04750000312924385,956199937,1.7216250896453857,956208965,1.920375108718872,,,,,,,,
mpu,,,,,,,,,956233741,3328,12260,-22546,956233741,-34,11,-43
adc,956218321,0.05575000122189522,956227364,0.2588750123977661,956236524,1.6970000267028809,956245559,1.8873751163482666,,,,,,,,
adc,956254871,-0.19037501513957977,956263917,0.4480000138282776,956272948,1.66100013256073,956281991,1.8746250867843628,,,,,,,,
adc,956291195,-0.0021250001154839993,956300242,0.2461250126361847,956309276,1.652000069618225,956318307,1.8475000858306885,,,,,,,,
mpu,,,,,,,,,956333734,3304,12218,-22110,956333734,-75,53,-63
adc,956327435,0.3773750066757202,956336777,-0.0468750037252903,956345823,1.6572500467300415,956354855,1.8251250982284546,,,,,,,,
adc,956364087,0.5493749976158142,956373132,-0.07750000059604645,956382180,1.6656250953674316,956391212,1.7905000448226929,,,,,,,,
adc,956400241,0.28587502241134644,956409286,0.23112501204013824,956418318,1.6462501287460327,956427350,1.8108750581741333,,,,,,,,
mpu,,,,,,,,,956433732,2708,11932,-22232,956433732,-49,74,-100
adc,956436732,-0.13725000619888306,956445772,0.4958750307559967,956454808,1.667625069618225,956463846,1.808000087738037,,,,,,,,
adc,956473029,-0.24362501502037048,956482085,0.4415000081062317,956491121,1.6836251020431519,956500151,1.8186250925064087,,,,,,,,
mpu,,,,,,,,,956533743,2528,12398,-22164,956533743,6,65,-24
adc,956509178,0.11487500369548798,956518224,0.045500002801418304,956527255,1.6985000371932983,956536751,1.8591251373291016,,,,,,,,
adc,956545971,0.4687500298023224,956555019,-0.22975000739097595,956564057,1.6995000839233398,956573088,1.8423750400543213,,,,,,,,
adc,956582291,0.4911250174045563,956591339,-0.15912500023841858,956600376,1.6757501363754272,956609408,1.851750135421753,,,,,,,,
mpu,,,,,,,,,956633742,2890,12280,-22498,956633742,-13,15,1
adc,956618422,0.12150000780820847,956627470,0.19437500834465027,956636759,1.6562501192092896,956645803,1.839500069618225,,,,,,,,
adc,956655012,-0.19362500309944153,956664064,0.37287500500679016,956673104,1.6763750314712524,956682151,1.7785000801086426,,,,,,,,
adc,956691208,-0.061625003814697266,956700247,0.17275001108646393,956709284,1.6566250324249268,956718314,1.7935000658035278,,,,,,,,
mpu,,,,,,,,,956733739,2044,12724,-21826,956733739,-87,7,-32
adc,956727466,0.366750031709671,956736869,-0.1667500138282776,956745915,1.6576250791549683,956754946,1.7636250257492065,,,,,,,,
adc,956764162,0.5313750505447388,956773215,-0.2756250202655792,956782263,1.6948751211166382,956791294,1.7905000448226929,,,,,,,,
adc,956800493,0.3057500123977661,956809539,0.0247500017285347,956818573,1.6973750591278076,956827600,1.7898750305175781,,,,,,,,
mpu,,,,,,,,,956833738,2106,11952,-21660,956833738,-111,39,-59
adc,956836708,-0.10187500715255737,956845751,0.3760000169277191,956854787,1.645625114440918,956863822,1.8167500495910645,,,,,,,,
adc,956873030,-0.2508750259876251,956882096,0.35975000262260437,956891127,1.6921250820159912,956900157,1.7985000610351562,,,,,,,,
mpu,,,,,,,,,956933749,2412,11886,-21690,956933749,-63,31,-14
adc,956909207,0.08475000411272049,956918241,0.020375000312924385,956927279,1.7000000476837158,956936717,1.8305001258850098,,,,,,,,
adc,956945922,0.4532500207424164,956954966,-0.23525001108646393,956964003,1.6882500648498535,956973037,1.8242501020431519,,,,,,,,
adc,956982232,0.49275001883506775,956991275,-0.15425001084804535,957000310,1.6977500915527344,957009341,1.8103750944137573,,,,,,,,
mpu,,,,,,,,,957033736,2428,11676,-21816,957033736,-36,18,3
adc,957018671,0.10525000840425491,957027716,0.19962501525878906,957037051,1.7273750305175781,957046089,1.8075001239776611,,,,,,,,
adc,957055311,-0.21162500977516174,957064357,0.4383750259876251,957073427,1.7070001363754272,957082462,1.8200000524520874,,,,,,,,
adc,957091538,-0.14775000512599945,957100579,0.27912500500679016,957109615,1.6826250553131104,957118649,1.7845001220703125,,,,,,,,
mpu,,,,,,,,,957133736,2308,11774,-21496,957133736,-38,16,-25
adc,957127763,0.2783749997615814,957137270,-0.09412500262260437,957146313,1.727250099182129,957155345,1.786750078201294,,,,,,,,
adc,957164529,0.5418750047683716,957173582,-0.24412500858306885,957182615,1.7035000324249268,957191648,1.7957501411437988,,,,,,,,
adc,957200774,0.37687501311302185,957209826,0.032999999821186066,957218863,1.718250036239624,957227892,1.7792500257492065,,,,,,,,
mpu,,,,,,,,,957233756,2358,11832,-21704,957233756,-21,15,-32
adc,957237379,-0.04762500151991844,957246428,0.36662501096725464,957255463,1.7503750324249268,957264500,1.8143750429153442,,,,,,,,
adc,957273732,-0.25200000405311584,957282774,0.4633750319480896,957291811,1.730375051498413,957300839,1.8088750839233398,,,,,,,,
mpu,,,,,,,,,957333749,2274,11786,-21680,957333749,-6,19,-17
adc,957309964,0.024000000208616257,957319011,0.13762500882148743,957328044,1.7530001401901245,957337309,1.8010001182556152,,,,,,,,
adc,957346367,0.4165000319480896,957355417,-0.1886250078678131,957364455,1.7281250953674316,957373484,1.8071250915527344,,,,,,,,
adc,957382503,0.546125054359436,957391548,-0.14525000751018524,957400584,1.7262500524520874,957409619,1.7866250276565552,,,,,,,,
mpu,,,,,,,,,957433739,2294,11830,-21700,957433739,-9,20,-15
adc,957418661,0.1785000115633011,957427699,0.23775000870227814,957436797,1.7812501192092896,957445836,1.7452501058578491,,,,,,,,
adc,957455036,-0.18525001406669617,957464081,0.4611250162124634,957473114,1.7976250648498535,957482156,1.7478750944137573,,,,,,,,
adc,957491227,-0.11300000548362732,957500275,0.24712501466274261,957509311,1.7858750820159912,957518339,1.7511250972747803,,,,,,,,
mpu,,,,,,,,,957533768,2248,11782,-21678,957533768,-19,9,-20
adc,957527651,0.29750001430511475,957536803,-0.12087500840425491,957545857,1.798375129699707,957554889,1.7877501249313354,,,,,,,,
adc,957564125,0.5445000529289246,957573174,-0.2996250092983246,957582228,1.8015000820159912,957591261,1.7696250677108765,,,,,,,,
adc,957600310,0.3490000069141388,957609352,-0.017625000327825546,957618388,1.8158750534057617,957627421,1.7663750648498535,,,,,,,,
mpu,,,,,,,,,957633739,1988,11912,-21470,957633739,-32,12,-21
adc,957636826,-0.07150000333786011,957645875,0.3238750100135803,957654903,1.8398751020431519,957663937,1.751500129699707,,,,,,,,
adc,957673157,-0.22812500596046448,957682219,0.37537503242492676,957691253,1.8208750486373901,957700287,1.7461251020431519,,,,,,,,
mpu,,,,,,,,,957733752,2076,11820,-21334,957733752,-31,-3,2
adc,957709612,0.085875004529953,957718656,0.07387500256299973,957727688,1.851750135421753,957736838,1.764625072479248,,,,,,,,
adc,957746045,0.45375001430511475,957755094,-0.24000000953674316,957764129,1.8486250638961792,957773158,1.7532501220703125,,,,,,,,
adc,957782195,0.5198750495910645,957791247,-0.18175001442432404,957800280,1.8655000925064087,957809309,1.7412500381469727,,,,,,,,
mpu,,,,,,,,,957833736,2040,12004,-21272,957833736,-37,-5,-11
adc,957818343,0.13637501001358032,957827388,0.203000009059906,957836549,1.849500060081482,957845590,1.7458751201629639,,,,,,,,
adc,957854790,-0.21037501096725464,957863838,0.43800002336502075,957872876,1.8756251335144043,957881924,1.7348750829696655,,,,,,,,
adc,957891053,-0.10212500393390656,957900097,0.24687501788139343,957909127,1.8365000486373901,957918157,1.7278751134872437,,,,,,,,
mpu,,,,,,,,,957933731,2382,11624,-21620,957933731,-46,10,-18
adc,957927206,0.3215000033378601,957936719,-0.13575001060962677,957945772,1.8201251029968262,957954802,1.7265000343322754,,,,,,,,
adc,957964030,0.5422500371932983,957973072,-0.26887500286102295,957982126,1.841750144958496,957991158,1.7200000286102295,,,,,,,,
adc,958000347,0.3375000059604645,958009394,0.020750001072883606,958018427,1.8552501201629639,958027460,1.780250072479248,,,,,,,,
mpu,,,,,,,,,958033739,2012,11542,-21292,958033739,-42,21,-21
adc,958036744,-0.07075000554323196,958045798,0.3891250193119049,958054830,1.8597500324249268,958063861,1.779750108718872,,,,,,,,
adc,958073051,-0.2252500057220459,958082122,0.4323750138282776,958091159,1.8885000944137573,958100191,1.7848750352859497,,,,,,,,
mpu,,,,,,,,,958133751,2056,11532,-21272,958133751,-24,14,-3
adc,958109494,0.08300000429153442,958118546,0.10100000351667404,958127585,1.8970000743865967,958136861,1.7927501201629639,,,,,,,,
adc,958145901,0.429375022649765,958154948,-0.2173750102519989,958163986,1.898875117301941,958173021,1.782750129699707,,,,,,,,
adc,958182346,0.5007500052452087,958191391,-0.15850000083446503,958200423,1.9153751134872437,958209451,1.7878750562667847,,,,,,,,
mpu,,,,,,,,,958233735,2090,11610,-21292,958233735,-15,16,-3
adc,958218748,0.14925000071525574,958227793,0.21512500941753387,958237259,1.939750075340271,958246296,1.8015000820159912,,,,,,,,
adc,958255491,-0.1782500147819519,958264540,0.46000000834465027,958273588,1.9191250801086426,958282628,1.8258750438690186,,,,,,,,
adc,958291828,-0.21050001680850983,958300874,0.3695000112056732,958309910,1.9146250486373901,958318943,1.8250000476837158,,,,,,,,
mpu,,,,,,,,,958333733,1028,11100,-20312,958333733,-9,23,-11
adc,958327994,0.18650001287460327,958337297,-0.006750000175088644,958346333,1.9308750629425049,958355369,1.8151251077651978,,,,,,,,
adc,958364423,0.5042500495910645,958373484,-0.21650001406669617,958382519,1.9345000982284546,958391549,1.8213751316070557,,,,,,,,
adc,958400597,0.36537501215934753,958409640,0.01575000025331974,958418669,1.9542500972747803,958427706,1.820500135421753,,,,,,,,
mpu,,,,,,,,,958433737,1806,11634,-21292,958433737,-8,28,-20
adc,958436742,-0.058000002056360245,958445788,0.40687501430511475,958454824,1.9363751411437988,958463856,1.8000000715255737,,,,,,,,
adc,958473038,-0.2773750126361847,958482113,0.46300002932548523,958491149,1.9265000820159912,958500182,1.7981250286102295,,,,,,,,
mpu,,,,,,,,,958533740,1660,11690,-21224,958533740,-21,35,-23
adc,958509376,0.03137500211596489,958518421,0.13187500834465027,958527456,1.9218751192092896,958536778,1.8123750686645508,,,,,,,,
adc,958545988,0.4232500195503235,958555035,-0.19062501192092896,958564066,1.9412500858306885,958573096,1.7973750829696655,,,,,,,,
adc,958582383,0.5190000534057617,958591436,-0.1615000069141388,958600475,1.9051251411437988,958609508,1.7822500467300415,,,,,,,,
mpu,,,,,,,,,958633735,1808,11462,-21238,958633735,-23,16,-4
adc,958618553,0.17800000309944153,958627607,0.23112501204013824,958636787,1.8950001001358032,958645827,1.770875096321106,,,,,,,,
adc,958655021,-0.18687501549720764,958664064,0.48762503266334534,958673102,1.8658751249313354,958682147,1.7188750505447388,,,,,,,,
adc,958691463,-0.1456250101327896,958700502,0.335750013589859,958709537,1.8950001001358032,958718568,1.7277500629425049,,,,,,,,
mpu,,,,,,,,,958733750,1800,11490,-21068,958733750,-21,21,1
