type,t0,adc0,t1,adc1,t2,adc2,t3,adc3,t4,acc_x,acc_y,acc_z,t5,gyro_x,gyro_y,gyro_z
mpu,,,,,,,,,502733745,6834,12484,-24788,502733745,0,5,3
adc,502709324,0.09775000810623169,502718362,0.05275000259280205,502727400,0.2876250147819519,502736811,0.5887500047683716,,,,,,,,
adc,502746057,0.5080000162124634,502755096,-0.1340000033378601,502764128,0.2953750193119049,502773160,0.5726250410079956,,,,,,,,
adc,502782208,0.5863749980926514,502791255,-0.10300000756978989,502800290,0.3111250102519989,502809320,0.5476250052452087,,,,,,,,
mpu,,,,,,,,,502833735,6874,12508,-24746,502833735,0,6,-1
adc,502818371,0.1575000137090683,502827415,0.15162500739097595,502836828,0.3086250126361847,502845868,0.5472500324249268,,,,,,,,
adc,502855078,-0.21687501668930054,502864125,0.3020000159740448,502873161,0.2971250116825104,502882208,0.5472500324249268,,,,,,,,
adc,502891222,-0.1508750021457672,502900266,0.18825000524520874,502909304,0.2865000069141388,502918333,0.5608749985694885,,,,,,,,
mpu,,,,,,,,,502933750,6806,12514,-24694,502933750,1,6,0
adc,502927624,0.3368750214576721,502936851,-0.05387500301003456,502945891,0.28587502241134644,502954922,0.5698750019073486,,,,,,,,
adc,502964146,0.6235000491142273,502973188,-0.16725000739097595,502982243,0.29725000262260437,502991275,0.5550000071525574,,,,,,,,
adc,503000459,0.41325002908706665,503009502,0.004000000189989805,503018530,0.30787500739097595,503027562,0.5648750066757202,,,,,,,,
mpu,,,,,,,,,503033738,6734,12468,-24744,503033738,-2,4,2
adc,503036778,-0.05225000157952309,503045829,0.24012501537799835,503054863,0.3068750202655792,503063896,0.5487500429153442,,,,,,,,
adc,503073074,-0.2657500207424164,503082133,0.2877500057220459,503091174,0.29487502574920654,503100200,0.5670000314712524,,,,,,,,
mpu,,,,,,,,,503133748,6892,12460,-24622,503133748,-3,5,-1
adc,503109323,0.08700000494718552,503118366,0.061125002801418304,503127398,0.29200002551078796,503136828,0.5838750004768372,,,,,,,,
adc,503146051,0.49637502431869507,503155094,-0.13062500953674316,503164127,0.29512500762939453,503173159,0.5713750123977661,,,,,,,,
adc,503182474,0.593375027179718,503191516,-0.12450000643730164,503200550,0.3072500228881836,503209582,0.5598750114440918,,,,,,,,
mpu,,,,,,,,,503233738,6812,12510,-24672,503233738,-4,5,2
adc,503218786,0.20550000667572021,503227838,0.11512500792741776,503237290,0.3113750219345093,503246336,0.5540000200271606,,,,,,,,
adc,503255549,-0.17262500524520874,503264597,0.28812500834465027,503273651,0.31062501668930054,503282681,0.562250018119812,,,,,,,,
adc,503291722,-0.20650000870227814,503300768,0.22712500393390656,503309813,0.29987502098083496,503318841,0.5856250524520874,,,,,,,,
mpu,,,,,,,,,503333737,6826,12446,-24642,503333737,-7,8,-5
adc,503327988,0.2581250071525574,503337298,-0.024125000461935997,503346344,0.2985000014305115,503355375,0.5993750095367432,,,,,,,,
adc,503364585,0.6028750538825989,503373643,-0.16600000858306885,503382685,0.31325000524520874,503391721,0.5823750495910645,,,,,,,,
adc,503400769,0.47937503457069397,503409816,-0.02537500113248825,503418851,0.32637500762939453,503427889,0.5593750476837158,,,,,,,,
mpu,,,,,,,,,503433759,6730,12434,-24732,503433759,-7,8,-8
adc,503437321,-0.000375000003259629,503446365,0.20475001633167267,503455399,0.3282500207424164,503464432,0.5458750128746033,,,,,,,,
adc,503473651,-0.2681250274181366,503482702,0.3050000071525574,503491745,0.31975001096725464,503500779,0.5641250014305115,,,,,,,,
mpu,,,,,,,,,503533747,6682,12496,-24646,503533747,2,6,2
adc,503509964,-0.003750000149011612,503519007,0.11350000649690628,503528040,0.3058750033378601,503537066,0.5748750567436218,,,,,,,,
adc,503546323,0.46662503480911255,503555371,-0.11550000309944153,503564400,0.3031250238418579,503573431,0.565625011920929,,,,,,,,
adc,503582519,0.6185000538825989,503591562,-0.13175000250339508,503600596,0.3125,503609629,0.5533750057220459,,,,,,,,
mpu,,,,,,,,,503633738,6700,12480,-24662,503633738,9,2,17
adc,503618677,0.2292500138282776,503627722,0.11562500894069672,503636762,0.3126250207424164,503645806,0.5327500104904175,,,,,,,,
adc,503655001,-0.20487500727176666,503664047,0.30000001192092896,503673084,0.30250000953674316,503682135,0.5455000400543213,,,,,,,,
adc,503691455,-0.16450001299381256,503700508,0.2175000160932541,503709542,0.2901250123977661,503718574,0.5575000047683716,,,,,,,,
mpu,,,,,,,,,503733745,6770,12486,-24654,503733745,10,4,15
adc,503727629,0.2841250002384186,503736807,-0.04125000163912773,503745847,0.2787500023841858,503754877,0.5695000290870667,,,,,,,,
adc,503764094,0.6240000128746033,503773140,-0.1692500114440918,503782190,0.281000018119812,503791223,0.5528750419616699,,,,,,,,
adc,503800288,0.4351250231266022,503809338,0.0001250000059371814,503818370,0.2836250066757202,503827401,0.5527500510215759,,,,,,,,
mpu,,,,,,,,,503833750,6876,12466,-24738,503833750,-4,2,15
adc,503836801,-0.045375000685453415,503845844,0.22887501120567322,503854877,0.2878750264644623,503863910,0.5226250290870667,,,,,,,,
adc,503873099,-0.2680000066757202,503882160,0.296625018119812,503891197,0.2852500081062317,503900226,0.5327500104904175,,,,,,,,
mpu,,,,,,,,,503933747,6762,12454,-24624,503933747,-10,1,-3
adc,503909293,0.0533750019967556,503918335,0.0741250067949295,503927371,0.2822500169277191,503936799,0.5361250042915344,,,,,,,,
adc,503946037,0.4787500202655792,503955081,-0.12275000661611557,503964118,0.2798750102519989,503973150,0.5351250171661377,,,,,,,,
adc,503982450,0.6078750491142273,503991498,-0.13125000894069672,504000531,0.29200002551078796,504009572,0.5133750438690186,,,,,,,,
mpu,,,,,,,,,504033736,6674,12416,-24694,504033736,-8,8,-12
adc,504018656,0.234125018119812,504027703,0.11250000447034836,504036864,0.2953750193119049,504045909,0.5143750309944153,,,,,,,,
adc,504055092,-0.19100001454353333,504064139,0.29737502336502075,504073177,0.29500001668930054,504082226,0.5197499990463257,,,,,,,,
adc,504091409,-0.1837500035762787,504100444,0.22112500667572021,504109475,0.2865000069141388,504118505,0.5410000085830688,,,,,,,,
mpu,,,,,,,,,504133734,6814,12428,-24708,504133734,-6,4,-1
adc,504127931,0.28062501549720764,504137351,-0.01587500050663948,504146400,0.28587502241134644,504155431,0.5426250100135803,,,,,,,,
adc,504164627,0.59312504529953,504173676,-0.1653750091791153,504182713,0.29225000739097595,504191745,0.534375011920929,,,,,,,,
adc,504200797,0.5060000419616699,504209846,-0.042375002056360245,504218881,0.30262500047683716,504227911,0.515625,,,,,,,,
mpu,,,,,,,,,504233777,6798,12408,-24594,504233777,-1,4,7
adc,504237355,0.02825000137090683,504246403,0.19087500870227814,504255439,0.30275002121925354,504264470,0.5003750324249268,,,,,,,,
adc,504273673,-0.26500001549720764,504282714,0.3087500035762787,504291753,0.28962501883506775,504300787,0.5263749957084656,,,,,,,,
mpu,,,,,,,,,504333743,6768,12430,-24558,504333743,1,6,5
adc,504309846,-0.03175000101327896,504318892,0.11987500637769699,504327921,0.28200000524520874,504337277,0.5407500267028809,,,,,,,,
adc,504346543,0.41975003480911255,504355588,-0.09475000202655792,504364620,0.2836250066757202,504373651,0.5425000190734863,,,,,,,,
adc,504382693,0.6308750510215759,504391730,-0.14650000631809235,504400761,0.2981250286102295,504409792,0.5275000333786011,,,,,,,,
mpu,,,,,,,,,504433733,6748,12426,-24682,504433733,-7,2,-1
adc,504418838,0.2772500216960907,504427892,0.09262500703334808,504437305,0.30525001883506775,504446348,0.5318750143051147,,,,,,,,
adc,504455558,-0.1418750137090683,504464608,0.27950000762939453,504473650,0.30537500977516174,504482685,0.5201250314712524,,,,,,,,
adc,504491734,-0.22850000858306885,504500782,0.24625001847743988,504509815,0.2916250228881836,504518843,0.5268750190734863,,,,,,,,
mpu,,,,,,,,,504533732,6862,12304,-24480,504533732,-12,2,-8
adc,504527887,0.2213750034570694,504537079,-0.011125000193715096,504546124,0.3073750138282776,504555160,0.5243750214576721,,,,,,,,
adc,504564385,0.6040000319480896,504573442,-0.16637501120567322,504582477,0.31962502002716064,504591507,0.5067500472068787,,,,,,,,
adc,504600569,0.49037501215934753,504609616,-0.032750003039836884,504618655,0.33100003004074097,504627683,0.5067500472068787,,,,,,,,
mpu,,,,,,,,,504633736,6780,12504,-24428,504633736,-14,5,-5
adc,504636703,0.01237500086426735,504645760,0.22462500631809235,504654792,0.33362501859664917,504663817,0.503125011920929,,,,,,,,
adc,504673023,-0.27037501335144043,504682082,0.30012500286102295,504691123,0.31075000762939453,504700156,0.5115000009536743,,,,,,,,
mpu,,,,,,,,,504733745,6740,12418,-24592,504733745,-8,4,-2
adc,504709324,0.03887500241398811,504718373,0.08887500315904617,504727405,0.3151250183582306,504736825,0.5210000276565552,,,,,,,,
adc,504745925,0.4610000252723694,504754970,-0.1210000067949295,504764003,0.31150001287460327,504773038,0.5251250267028809,,,,,,,,
adc,504782340,0.6166250109672546,504791387,-0.13725000619888306,504800426,0.3188750147819519,504809454,0.5017500519752502,,,,,,,,
mpu,,,,,,,,,504833741,6826,12448,-24572,504833741,0,5,1
adc,504818475,0.2461250126361847,504827523,0.11050000786781311,504836822,0.3217500150203705,504845865,0.4895000159740448,,,,,,,,
adc,504855084,-0.1782500147819519,504864130,0.2930000126361847,504873161,0.32100000977516174,504882214,0.49425002932548523,,,,,,,,
adc,504891515,-0.19825001060962677,504900562,0.23862500488758087,504909596,0.30900001525878906,504918626,0.5023750066757202,,,,,,,,
mpu,,,,,,,,,504933740,6760,12408,-24642,504933740,2,4,3
adc,504927936,0.24137501418590546,504937044,-0.0031250000465661287,504946084,0.3192500174045563,504955119,0.5107499957084656,,,,,,,,
adc,504964308,0.6026250123977661,504973391,-0.16850000619888306,504982428,0.32375001907348633,504991461,0.5111250281333923,,,,,,,,
adc,505000495,0.49650001525878906,505009543,-0.036000002175569534,505018581,0.351375013589859,505027607,0.4881250262260437,,,,,,,,
mpu,,,,,,,,,505033739,6786,12372,-24604,505033739,-5,3,2
adc,505036782,0.014625000767409801,505045826,0.21425001323223114,505054855,0.34012502431869507,505063892,0.48912501335144043,,,,,,,,
adc,505073108,-0.2705000042915344,505082184,0.3047500252723694,505091222,0.3361250162124634,505100251,0.5096250176429749,,,,,,,,
mpu,,,,,,,,,505133742,6800,12404,-24558,505133742,-4,4,-4
adc,505109536,0.013750000856816769,505118576,0.11225000768899918,505127610,0.33650001883506775,505137054,0.5211250185966492,,,,,,,,
adc,505146284,0.4281250238418579,505155326,-0.09750000387430191,505164360,0.3387500047683716,505173392,0.5291250348091125,,,,,,,,
adc,505182677,0.6348750591278076,505191732,-0.15212500095367432,505200765,0.3450000286102295,505209797,0.5122500061988831,,,,,,,,
mpu,,,,,,,,,505233736,6728,12450,-24518,505233736,-3,4,1
adc,505218860,0.3050000071525574,505227904,0.07800000160932541,505237323,0.35350000858306885,505246364,0.5047500133514404,,,,,,,,
adc,505255596,-0.1210000067949295,505264646,0.27125000953674316,505273696,0.3540000021457672,505282741,0.5103750228881836,,,,,,,,
adc,505291763,-0.2435000091791153,505300807,0.25737500190734863,505309846,0.34300002455711365,505318875,0.5273750424385071,,,,,,,,
mpu,,,,,,,,,505333736,6838,12360,-24694,505333736,-4,6,3
adc,505327933,0.19612501561641693,505337294,0.0031250000465661287,505346345,0.33912500739097595,505355379,0.5256250500679016,,,,,,,,
adc,505364561,0.5816250443458557,505373608,-0.1627500057220459,505382649,0.34162500500679016,505391685,0.5143750309944153,,,,,,,,
adc,505400735,0.5286250114440918,505409781,-0.058250002562999725,505418817,0.35737502574920654,505427851,0.48737502098083496,,,,,,,,
mpu,,,,,,,,,505433745,6816,12426,-24632,505433745,-2,7,1
adc,505437290,0.0572500042617321,505446332,0.17937500774860382,505455371,0.35725000500679016,505464397,0.49012503027915955,,,,,,,,
adc,505473585,-0.2601250112056732,505482642,0.31200000643730164,505491674,0.3566250205039978,505500707,0.5061250329017639,,,,,,,,
mpu,,,,,,,,,505533747,6824,12408,-24442,505533747,-3,4,2
adc,505509760,-0.05325000360608101,505518807,0.1353750079870224,505527839,0.3465000092983246,505537029,0.5160000324249268,,,,,,,,
adc,505546286,0.4192500114440918,505555326,-0.09512500464916229,505564362,0.3452500104904175,505573395,0.5320000052452087,,,,,,,,
adc,505582677,0.6365000009536743,505591719,-0.15800000727176666,505600757,0.35575002431869507,505609790,0.5138750076293945,,,,,,,,
mpu,,,,,,,,,505633740,6860,12282,-24520,505633740,0,4,3
adc,505618806,0.31700000166893005,505627853,0.07462500035762787,505637277,0.36112502217292786,505646325,0.484250009059906,,,,,,,,
adc,505655509,-0.11487500369548798,505664552,0.2718750238418579,505673593,0.36125001311302185,505682633,0.4905000329017639,,,,,,,,
adc,505691668,-0.242000013589859,505700706,0.2588750123977661,505709745,0.34825000166893005,505718776,0.5092500448226929,,,,,,,,
mpu,,,,,,,,,505733736,6784,12430,-24560,505733736,1,7,-1
adc,505727845,0.19700001180171967,505737307,0.005000000353902578,505746358,0.3446250259876251,505755390,0.5100000500679016,,,,,,,,
adc,505764621,0.5757500529289246,505773673,-0.15912500023841858,505782707,0.35112500190734863,505791740,0.5040000081062317,,,,,,,,
adc,505800788,0.5471250414848328,505809832,-0.06700000166893005,505818868,0.36487501859664917,505827904,0.4921250343322754,,,,,,,,
mpu,,,,,,,,,505833734,6890,12412,-24600,505833734,1,4,1
adc,505837267,0.07700000703334808,505846320,0.1743750125169754,505855362,0.36500000953674316,505864391,0.4908750355243683,,,,,,,,
adc,505873612,-0.2578750252723694,505882663,0.3126250207424164,505891694,0.35875001549720764,505900722,0.49525001645088196,,,,,,,,
mpu,,,,,,,,,505933745,6760,12380,-24474,505933745,-1,6,1
adc,505909759,-0.07062499970197678,505918800,0.14237500727176666,505927835,0.3516250252723694,505937313,0.5060000419616699,,,,,,,,
adc,505946541,0.37687501311302185,505955578,-0.07462500035762787,505964619,0.3491250276565552,505973656,0.5097500085830688,,,,,,,,
adc,505982962,0.6430000066757202,505992003,-0.16562500596046448,506001041,0.3578750193119049,506010086,0.49425002932548523,,,,,,,,
mpu,,,,,,,,,506033765,6858,12374,-24566,506033765,-3,6,2
adc,506019139,0.3686250150203705,506028190,0.045375000685453415,506037376,0.3658750057220459,506046423,0.48487502336502075,,,,,,,,
adc,506055574,-0.0937500074505806,506064622,0.265625,506073665,0.3656250238418579,506082711,0.49012503027915955,,,,,,,,
adc,506091752,-0.25075000524520874,506100791,0.2680000066757202,506109829,0.35737502574920654,506118862,0.5078750252723694,,,,,,,,
mpu,,,,,,,,,506133760,6856,12436,-24558,506133760,-4,1,3
adc,506128157,0.1718750149011612,506137367,0.03212499991059303,506146418,0.35112500190734863,506155456,0.518375039100647,,,,,,,,
adc,506164643,0.5610000491142273,506173700,-0.15675000846385956,506182734,0.35212501883506775,506191763,0.5147500038146973,,,,,,,,
adc,506201068,0.5575000047683716,506210116,-0.09050000458955765,506219148,0.36500000953674316,506228184,0.49675002694129944,,,,,,,,
mpu,,,,,,,,,506233737,6838,12356,-24548,506233737,-7,2,0
adc,506237315,0.12600000202655792,506246355,0.16625000536441803,506255386,0.3695000112056732,506264417,0.5007500052452087,,,,,,,,
adc,506273618,-0.2535000145435333,506282667,0.31425002217292786,506291701,0.3630000054836273,506300733,0.5024999976158142,,,,,,,,
mpu,,,,,,,,,506333749,6704,12406,-24452,506333749,-4,8,-5
adc,506310027,-0.085875004529953,506319064,0.16850000619888306,506328097,0.35225000977516174,506337400,0.5110000371932983,,,,,,,,
adc,506346722,0.3553750216960907,506355769,-0.058000002056360245,506364806,0.35212501883506775,506373837,0.5081250071525574,,,,,,,,
adc,506382910,0.6426250338554382,506391958,-0.16637501120567322,506400988,0.36125001311302185,506410021,0.49012503027915955,,,,,,,,
mpu,,,,,,,,,506433736,6886,12414,-24508,506433736,-3,4,1
adc,506419312,0.37412500381469727,506428355,0.02575000189244747,506437846,0.3696250319480896,506446886,0.4852500259876251,,,,,,,,
adc,506456101,-0.030250001698732376,506465150,0.23487500846385956,506474197,0.37050002813339233,506483237,0.4767500162124634,,,,,,,,
adc,506492362,-0.27025002241134644,506501409,0.29625001549720764,506510450,0.3578750193119049,506519485,0.49550002813339233,,,,,,,,
mpu,,,,,,,,,506533734,6708,12414,-24560,506533734,-4,5,3
adc,506528590,0.0728750005364418,506537873,0.0690000057220459,506546910,0.3518750071525574,506555940,0.49687501788139343,,,,,,,,
adc,506565120,0.51500004529953,506574177,-0.13774999976158142,506583213,0.3540000021457672,506592243,0.5001250505447388,,,,,,,,
adc,506601294,0.6030000448226929,506610337,-0.10837500542402267,506619369,0.366875022649765,506628399,0.47600001096725464,,,,,,,,
mpu,,,,,,,,,506633763,6844,12322,-24560,506633763,-1,4,2
adc,506637868,0.16837501525878906,506646910,0.12325000762939453,506655943,0.37062501907348633,506664971,0.47987502813339233,,,,,,,,
adc,506674183,-0.21437500417232513,506683231,0.3068750202655792,506692266,0.3675000071525574,506701301,0.4831250309944153,,,,,,,,
mpu,,,,,,,,,506733750,6792,12384,-24616,506733750,2,4,4
adc,506710588,-0.15537500381469727,506719634,0.210875004529953,506728666,0.35487502813339233,506737825,0.48512503504753113,,,,,,,,
adc,506747064,0.289000004529953,506756112,-0.032750003039836884,506765150,0.3516250252723694,506774178,0.49662503600120544,,,,,,,,
adc,506783363,0.6327500343322754,506792407,-0.17225000262260437,506801441,0.36012500524520874,506810473,0.48250001668930054,,,,,,,,
mpu,,,,,,,,,506833734,6754,12322,-24504,506833734,-2,4,2
adc,506819875,0.4396250247955322,506828919,-0.02225000038743019,506838371,0.37037500739097595,506847416,0.4557500183582306,,,,,,,,
adc,506856479,0.04612500220537186,506865520,0.21012501418590546,506874568,0.3733750283718109,506883600,0.45375001430511475,,,,,,,,
adc,506892629,-0.27162501215934753,506901673,0.3072500228881836,506910698,0.36362501978874207,506919731,0.4791250228881836,,,,,,,,
mpu,,,,,,,,,506933734,6784,12418,-24460,506933734,-4,8,-6
adc,506928980,0.027625001966953278,506938393,0.1041250079870224,506947438,0.359250009059906,506956470,0.4936250150203705,,,,,,,,
adc,506965622,0.4490000307559967,506974689,-0.11100000888109207,506983725,0.35850000381469727,506992758,0.4975000321865082,,,,,,,,
adc,507002052,0.6341250538825989,507011094,-0.1469999998807907,507020126,0.3712500035762787,507029158,0.47812503576278687,,,,,,,,
mpu,,,,,,,,,507033774,6748,12340,-24458,507033774,-6,4,1
adc,507038328,0.27925002574920654,507047374,0.08637500554323196,507056410,0.3762500286102295,507065445,0.4722500145435333,,,,,,,,
adc,507074654,-0.17025001347064972,507083702,0.29362502694129944,507092737,0.37537503242492676,507101777,0.4778750240802765,,,,,,,,
mpu,,,,,,,,,507133749,6594,12508,-24334,507133749,-5,4,5
adc,507110972,-0.2057500034570694,507120018,0.24050001800060272,507129050,0.36525002121925354,507138365,0.4972500205039978,,,,,,,,
adc,507147494,0.2056250125169754,507156539,0.0016250000335276127,507165576,0.3616250157356262,507174608,0.5107499957084656,,,,,,,,
adc,507183904,0.6101250052452087,507192954,-0.1693750023841858,507201987,0.367125004529953,507211023,0.49275001883506775,,,,,,,,
mpu,,,,,,,,,507233739,6766,12188,-24450,507233739,-4,5,1
adc,507220067,0.5103750228881836,507229113,-0.042125001549720764,507238424,0.38100001215934753,507247472,0.48850002884864807,,,,,,,,
adc,507256670,0.06550000607967377,507265715,0.19362500309944153,507274762,0.382375031709671,507283794,0.48600003123283386,,,,,,,,
adc,507292847,-0.2665000259876251,507301895,0.3125,507310928,0.37275001406669617,507319955,0.499625027179718,,,,,,,,
mpu,,,,,,,,,507333733,6774,12382,-24456,507333733,-5,5,4
adc,507328997,-0.014625000767409801,507338346,0.11037500202655792,507347396,0.36500000953674316,507356429,0.5127500295639038,,,,,,,,
adc,507365627,0.44725000858306885,507374697,-0.10762500762939453,507383735,0.3646250069141388,507392768,0.518625020980835,,,,,,,,
adc,507401983,0.6390000581741333,507411027,-0.14925000071525574,507420058,0.3750000298023224,507429091,0.4987500309944153,,,,,,,,
mpu,,,,,,,,,507433774,6784,12322,-24466,507433774,0,0,7
adc,507438385,0.2828750014305115,507447434,0.07525000721216202,507456464,0.3838750123977661,507465499,0.4895000159740448,,,,,,,,
adc,507474719,-0.15525001287460327,507483761,0.28837502002716064,507492796,0.3765000104904175,507501825,0.4975000321865082,,,,,,,,
mpu,,,,,,,,,507533749,6712,12302,-24452,507533749,10,10,-5
adc,507510858,-0.2172500044107437,507519910,0.23925000429153442,507528943,0.3553750216960907,507538411,0.5216250419616699,,,,,,,,
adc,507547628,0.18912501633167267,507556674,0.017500000074505806,507565710,0.35612502694129944,507574743,0.5326250195503235,,,,,,,,
adc,507584027,0.5975000262260437,507593073,-0.16437500715255737,507602104,0.36225003004074097,507611138,0.5146250128746033,,,,,,,,
mpu,,,,,,,,,507633766,6608,12292,-24436,507633766,3,7,2
adc,507620181,0.5322500467300415,507629226,-0.055500004440546036,507638378,0.3773750066757202,507647419,0.5071250200271606,,,,,,,,
adc,507656604,0.07100000232458115,507665657,0.19112500548362732,507674711,0.37962502241134644,507683739,0.5035000443458557,,,,,,,,
adc,507692920,-0.2645000219345093,507701959,0.31325000524520874,507710995,0.3682500123977661,507720028,0.5106250047683716,,,,,,,,
mpu,,,,,,,,,507733743,6900,12308,-24418,507733743,1,3,6
adc,507729090,-0.03475000336766243,507738351,0.12425000220537186,507747392,0.35487502813339233,507756426,0.5318750143051147,,,,,,,,
adc,507765622,0.43662503361701965,507774689,-0.10312500596046448,507783725,0.33912500739097595,507792758,0.5327500104904175,,,,,,,,
adc,507801939,0.6397500038146973,507810981,-0.1508750021457672,507820017,0.3371250033378601,507829051,0.5178750157356262,,,,,,,,
mpu,,,,,,,,,507833775,6776,12436,-24522,507833775,8,6,3
adc,507838361,0.2915000021457672,507847404,0.07100000232458115,507856436,0.3412500023841858,507865469,0.5061250329017639,,,,,,,,
adc,507874687,-0.14912500977516174,507883734,0.2863750159740448,507892770,0.33887502551078796,507901801,0.5164999961853027,,,,,,,,
mpu,,,,,,,,,507933745,6710,12364,-24604,507933745,7,6,2
adc,507910852,-0.22362500429153442,507919901,0.24387501180171967,507928932,0.3400000035762787,507938346,0.5322500467300415,,,,,,,,
adc,507947576,0.1848750114440918,507956626,0.019375000149011612,507965659,0.3407500088214874,507974689,0.546375036239624,,,,,,,,
adc,507983842,0.5948750376701355,507992887,-0.16687500476837158,508001921,0.33500000834465027,508010966,0.5303750038146973,,,,,,,,
mpu,,,,,,,,,508033741,6852,12326,-24512,508033741,-3,4,-2
adc,508020313,0.5261250138282776,508029361,-0.06925000250339508,508038857,0.3567500114440918,508047895,0.5191250443458557,,,,,,,,
adc,508057090,0.1456250101327896,508066132,0.15650001168251038,508075186,0.37037500739097595,508084223,0.5146250128746033,,,,,,,,
adc,508093430,-0.2422500103712082,508102479,0.31575000286102295,508111513,0.37050002813339233,508120544,0.5260000228881836,,,,,,,,
mpu,,,,,,,,,508133738,6672,12372,-24470,508133738,-4,5,-2
adc,508129863,-0.10737500339746475,508139326,0.18650001287460327,508148366,0.3607500195503235,508157396,0.5451250076293945,,,,,,,,
adc,508166697,0.30912500619888306,508175761,-0.03562500327825546,508184794,0.3526250123977661,508193824,0.5415000319480896,,,,,,,,
adc,508202880,0.6366250514984131,508211926,-0.17362500727176666,508220956,0.3465000092983246,508229986,0.5296249985694885,,,,,,,,
mpu,,,,,,,,,508234073,6740,12324,-24312,508234073,4,6,1
adc,508239145,0.4233750104904175,508248198,0.006625000387430191,508257230,0.36112502217292786,508266260,0.5203750133514404,,,,,,,,
adc,508275491,-0.05425000190734863,508284535,0.24775001406669617,508293572,0.3581250309944153,508302600,0.533875048160553,,,,,,,,
mpu,,,,,,,,,508333748,6650,12478,-24534,508333748,4,5,4
adc,508311891,-0.26612502336502075,508320941,0.29625001549720764,508329977,0.3451250195503235,508339359,0.5348750352859497,,,,,,,,
adc,508348585,0.03425000235438347,508357634,0.09800000488758087,508366664,0.31687501072883606,508375697,0.5332500338554382,,,,,,,,
adc,508385077,0.5021250247955322,508394113,-0.12287500500679016,508403152,0.3252500295639038,508412180,0.5413750410079956,,,,,,,,
mpu,,,,,,,,,508433739,6714,12364,-24434,508433739,1,6,5
adc,508421247,0.6271250247955322,508430288,-0.12812501192092896,508439555,0.3477500081062317,508448589,0.5216250419616699,,,,,,,,
adc,508457816,0.2510000169277191,508466865,0.09937500208616257,508475928,0.35850000381469727,508484962,0.5100000500679016,,,,,,,,
adc,508494010,-0.18425001204013824,508503061,0.3033750057220459,508512097,0.359250009059906,508521131,0.5211250185966492,,,,,,,,
mpu,,,,,,,,,508533735,6898,12366,-24492,508533735,-2,3,9
adc,508530149,-0.17775000631809235,508539475,0.210875004529953,508548520,0.3502500057220459,508557551,0.5458750128746033,,,,,,,,
adc,508566761,0.2770000100135803,508575923,-0.02550000138580799,508584959,0.3360000252723694,508593991,0.5562500357627869,,,,,,,,
adc,508603038,0.6301250457763672,508612085,-0.17350000143051147,508621119,0.3348750174045563,508630150,0.5246250033378601,,,,,,,,
mpu,,,,,,,,,508634152,6818,12360,-24498,508634152,2,6,4
adc,508639226,0.45500001311302185,508648268,-0.004500000271946192,508657296,0.34162500500679016,508666325,0.5228750109672546,,,,,,,,
adc,508675534,-0.035750001668930054,508684570,0.24137501418590546,508693604,0.33400002121925354,508702626,0.5006250143051147,,,,,,,,
mpu,,,,,,,,,508733774,6818,12360,-24584,508733774,4,6,3
adc,508711675,-0.26737502217292786,508720710,0.29250001907348633,508729743,0.3215000033378601,508738937,0.5176250338554382,,,,,,,,
adc,508748145,0.08000000566244125,508757191,0.07262500375509262,508766225,0.30762502551078796,508775258,0.5261250138282776,,,,,,,,
adc,508784315,0.5380000472068787,508793360,-0.15025000274181366,508802396,0.3056250214576721,508811427,0.518500030040741,,,,,,,,
mpu,,,,,,,,,508833736,6720,12330,-24454,508833736,2,6,5
adc,508820486,0.5853750109672546,508829524,-0.09150000661611557,508838860,0.3213750123977661,508847908,0.49937501549720764,,,,,,,,
adc,508857135,0.17225000262260437,508866183,0.14000000059604645,508875234,0.3241250216960907,508884266,0.49012503027915955,,,,,,,,
adc,508893452,-0.2303750067949295,508902498,0.312375009059906,508911530,0.31850001215934753,508920566,0.4962500333786011,,,,,,,,
mpu,,,,,,,,,508933737,6894,12338,-24476,508933737,0,5,8
adc,508929611,-0.12862500548362732,508938878,0.18112501502037048,508947922,0.3021250069141388,508956957,0.5108750462532043,,,,,,,,
adc,508966170,0.34287500381469727,508975228,-0.05762500315904617,508984259,0.2993750274181366,508993294,0.5111250281333923,,,,,,,,
adc,509002474,0.6508750319480896,509011520,-0.17075000703334808,509020549,0.3150000274181366,509029586,0.49412500858306885,,,,,,,,
mpu,,,,,,,,,509033759,6748,12430,-24500,509033759,3,3,4
adc,509038898,0.398250013589859,509047949,0.012750000692903996,509056985,0.32625001668930054,509066020,0.4802500307559967,,,,,,,,
adc,509075221,-0.06262500584125519,509084259,0.25300002098083496,509093291,0.3291250169277191,509102322,0.4815000295639038,,,,,,,,
mpu,,,,,,,,,509133762,6868,12482,-24642,509133762,4,2,7
adc,509111639,-0.26362502574920654,509120681,0.29362502694129944,509129719,0.3148750066757202,509138876,0.5066249966621399,,,,,,,,
adc,509148099,0.07787500321865082,509157150,0.07475000619888306,509166186,0.296875,509175221,0.5213750004768372,,,,,,,,
adc,509184434,0.5348750352859497,509193477,-0.14350000023841858,509202512,0.29325002431869507,509211538,0.5006250143051147,,,,,,,,
mpu,,,,,,,,,509233734,6764,12282,-24602,509233734,3,8,0
adc,509220573,0.6013750433921814,509229620,-0.10075000673532486,509238970,0.3036250174045563,509248012,0.49687501788139343,,,,,,,,
adc,509257234,0.19750000536441803,509266279,0.12975001335144043,509275333,0.30775001645088196,509284368,0.4895000159740448,,,,,,,,
