type,t0,adc0,t1,adc1,t2,adc2,t3,adc3,t4,acc_x,acc_y,acc_z,t5,gyro_x,gyro_y,gyro_z
mpu,,,,,,,,,1626433731.0,1266.0,2656.0,-29894.0,1626433731.0,1131.0,-128.0,-1031.0
mpu,,,,,,,,,1626533729.0,1246.0,4952.0,-26902.0,1626533729.0,1385.0,227.0,-1223.0
mpu,,,,,,,,,1626633730.0,6322.0,12778.0,-22054.0,1626633730.0,1338.0,295.0,-854.0
mpu,,,,,,,,,1626733729.0,3172.0,23588.0,-23992.0,1626733729.0,1213.0,86.0,-510.0
mpu,,,,,,,,,1626833730.0,1846.0,28422.0,-30700.0,1626833730.0,648.0,-282.0,-117.0
mpu,,,,,,,,,1626933730.0,-196.0,28842.0,-32768.0,1626933730.0,-645.0,-32.0,448.0
mpu,,,,,,,,,1627033727.0,1662.0,22570.0,-31286.0,1627033727.0,-1986.0,137.0,1090.0
mpu,,,,,,,,,1627133731.0,738.0,18440.0,-27384.0,1627133731.0,-2007.0,334.0,1041.0
mpu,,,,,,,,,1627233728.0,4196.0,12336.0,-26054.0,1627233728.0,-1401.0,-240.0,830.0
mpu,,,,,,,,,1627333730.0,3358.0,6742.0,-27170.0,1627333730.0,-237.0,-58.0,379.0
mpu,,,,,,,,,1627433732.0,2502.0,2034.0,-29394.0,1627433732.0,898.0,-281.0,-346.0
mpu,,,,,,,,,1627533730.0,4976.0,3358.0,-31684.0,1627533730.0,1298.0,-98.0,-1132.0
mpu,,,,,,,,,1627633730.0,5768.0,10364.0,-22114.0,1627633730.0,1356.0,366.0,-1099.0
mpu,,,,,,,,,1627733732.0,5642.0,16130.0,-24854.0,1627733732.0,1267.0,216.0,-731.0
mpu,,,,,,,,,1627833735.0,1834.0,25546.0,-28458.0,1627833735.0,1111.0,-108.0,-464.0
mpu,,,,,,,,,1627933729.0,2578.0,28302.0,-32768.0,1627933729.0,420.0,-170.0,-21.0
mpu,,,,,,,,,1628033737.0,-454.0,28060.0,-30676.0,1628033737.0,-1192.0,-11.0,664.0
mpu,,,,,,,,,1628133729.0,3812.0,21510.0,-28268.0,1628133729.0,-2179.0,195.0,1219.0
mpu,,,,,,,,,1628233727.0,3176.0,15254.0,-29506.0,1628233727.0,-2040.0,71.0,1126.0
mpu,,,,,,,,,1628333732.0,4528.0,9906.0,-25318.0,1628333732.0,-1072.0,-47.0,707.0
mpu,,,,,,,,,1628433730.0,3664.0,6882.0,-24634.0,1628433730.0,216.0,55.0,11.0
mpu,,,,,,,,,1628533731.0,368.0,2370.0,-28104.0,1628533731.0,978.0,-489.0,-761.0
mpu,,,,,,,,,1628633734.0,3664.0,2670.0,-28030.0,1628633734.0,1381.0,153.0,-1291.0
mpu,,,,,,,,,1628733733.0,3714.0,13488.0,-21482.0,1628733733.0,1465.0,400.0,-931.0
mpu,,,,,,,,,1628833730.0,1896.0,18914.0,-23812.0,1628833730.0,1389.0,65.0,-524.0
mpu,,,,,,,,,1628933737.0,3946.0,27554.0,-26380.0,1628933737.0,867.0,-306.0,-269.0
mpu,,,,,,,,,1629033724.0,-1326.0,30474.0,-32768.0,1629033724.0,-383.0,27.0,287.0
mpu,,,,,,,,,1629133725.0,16.0,23724.0,-30726.0,1629133725.0,-1954.0,22.0,1060.0
mpu,,,,,,,,,1629233734.0,3970.0,17860.0,-27876.0,1629233734.0,-2115.0,-23.0,1208.0
mpu,,,,,,,,,1629333729.0,2202.0,14068.0,-27022.0,1629333729.0,-1477.0,117.0,976.0
mpu,,,,,,,,,1629433732.0,2024.0,5580.0,-26512.0,1629433732.0,-500.0,-112.0,469.0
mpu,,,,,,,,,1629533731.0,2282.0,3274.0,-30054.0,1629533731.0,687.0,-195.0,-415.0
mpu,,,,,,,,,1629633727.0,3046.0,2218.0,-30192.0,1629633727.0,1281.0,-5.0,-1325.0
mpu,,,,,,,,,1629733734.0,6396.0,8770.0,-26120.0,1629733734.0,1505.0,435.0,-1125.0
mpu,,,,,,,,,1629833734.0,2762.0,16816.0,-22606.0,1629833734.0,1493.0,320.0,-709.0
mpu,,,,,,,,,1629933733.0,2764.0,27954.0,-30530.0,1629933733.0,1213.0,-181.0,-434.0
mpu,,,,,,,,,1630033728.0,-3594.0,29256.0,-32768.0,1630033728.0,300.0,-177.0,94.0
mpu,,,,,,,,,1630133730.0,-1306.0,25656.0,-32022.0,1630133730.0,-1446.0,90.0,851.0
mpu,,,,,,,,,1630233729.0,4118.0,20694.0,-31716.0,1630233729.0,-2349.0,-6.0,1270.0
mpu,,,,,,,,,1630333727.0,1594.0,16070.0,-24040.0,1630333727.0,-1893.0,79.0,1052.0
mpu,,,,,,,,,1630433733.0,3646.0,10510.0,-25608.0,1630433733.0,-856.0,-4.0,611.0
mpu,,,,,,,,,1630533726.0,1984.0,3856.0,-28966.0,1630533726.0,446.0,-64.0,-61.0
mpu,,,,,,,,,1630633729.0,6174.0,694.0,-30806.0,1630633729.0,1204.0,-272.0,-996.0
mpu,,,,,,,,,1630733727.0,1734.0,4984.0,-24592.0,1630733727.0,1480.0,250.0,-1276.0
mpu,,,,,,,,,1630833724.0,7932.0,15726.0,-23670.0,1630833724.0,1486.0,450.0,-802.0
mpu,,,,,,,,,1630933730.0,2298.0,22364.0,-25688.0,1630933730.0,1288.0,25.0,-480.0
mpu,,,,,,,,,1631033730.0,-564.0,29084.0,-32768.0,1631033730.0,567.0,-319.0,-121.0
mpu,,,,,,,,,1631133730.0,-1476.0,27744.0,-32768.0,1631133730.0,-939.0,-82.0,577.0
mpu,,,,,,,,,1631233732.0,686.0,24296.0,-30896.0,1631233732.0,-2228.0,123.0,1230.0
mpu,,,,,,,,,1631333728.0,1534.0,15620.0,-25478.0,1631333728.0,-2010.0,148.0,1117.0
mpu,,,,,,,,,1631433732.0,3362.0,11148.0,-26128.0,1631433732.0,-1228.0,16.0,737.0
mpu,,,,,,,,,1631533728.0,2844.0,3642.0,-27354.0,1631533728.0,93.0,-40.0,100.0
mpu,,,,,,,,,1631633724.0,-454.0,2688.0,-26528.0,1631633724.0,1080.0,-307.0,-747.0
mpu,,,,,,,,,1631733736.0,4508.0,2372.0,-26714.0,1631733736.0,1522.0,107.0,-1296.0
mpu,,,,,,,,,1631833736.0,6560.0,12310.0,-22308.0,1631833736.0,1526.0,360.0,-935.0
mpu,,,,,,,,,1631933725.0,3026.0,21124.0,-23816.0,1631933725.0,1334.0,173.0,-489.0
mpu,,,,,,,,,1632033726.0,1798.0,27480.0,-32768.0,1632033726.0,801.0,-233.0,-193.0
mpu,,,,,,,,,1632133723.0,1088.0,28170.0,-32768.0,1632133723.0,-489.0,-66.0,335.0
mpu,,,,,,,,,1632233735.0,-1008.0,23468.0,-32752.0,1632233735.0,-2009.0,99.0,1117.0
mpu,,,,,,,,,1632333730.0,3246.0,17838.0,-29090.0,1632333730.0,-2125.0,122.0,1153.0
mpu,,,,,,,,,1632433726.0,2816.0,11666.0,-27416.0,1632433726.0,-1464.0,111.0,888.0
mpu,,,,,,,,,1632533730.0,3708.0,6258.0,-26294.0,1632533730.0,-287.0,-86.0,326.0
mpu,,,,,,,,,1632633738.0,1996.0,1486.0,-29166.0,1632633738.0,844.0,-305.0,-505.0
mpu,,,,,,,,,1632733728.0,3766.0,1764.0,-29644.0,1632733728.0,1362.0,-118.0,-1292.0
mpu,,,,,,,,,1632833724.0,6558.0,9842.0,-25608.0,1632833724.0,1509.0,481.0,-1058.0
mpu,,,,,,,,,1632933731.0,2708.0,16334.0,-22144.0,1632933731.0,1454.0,234.0,-655.0
mpu,,,,,,,,,1633033727.0,4326.0,26994.0,-27060.0,1633033727.0,1140.0,-265.0,-435.0
mpu,,,,,,,,,1633133745.0,8.0,30162.0,-32768.0,1633133745.0,116.0,-97.0,73.0
mpu,,,,,,,,,1633233727.0,104.0,28994.0,-28164.0,1633233727.0,-1531.0,84.0,870.0
mpu,,,,,,,,,1633333728.0,5196.0,20060.0,-31316.0,1633333728.0,-2360.0,-100.0,1352.0
mpu,,,,,,,,,1633433725.0,3846.0,13726.0,-27854.0,1633433725.0,-1799.0,109.0,1052.0
mpu,,,,,,,,,1633533727.0,3212.0,9580.0,-26450.0,1633533727.0,-709.0,-58.0,555.0
mpu,,,,,,,,,1633633726.0,3396.0,2526.0,-28886.0,1633633726.0,515.0,-75.0,-200.0
mpu,,,,,,,,,1633733727.0,4738.0,516.0,-31450.0,1633733727.0,1235.0,-248.0,-1153.0
mpu,,,,,,,,,1633833736.0,1628.0,7080.0,-25022.0,1633833736.0,1472.0,433.0,-1249.0
mpu,,,,,,,,,1633933732.0,5180.0,15282.0,-24116.0,1633933732.0,1503.0,402.0,-738.0
mpu,,,,,,,,,1634033728.0,6792.0,25528.0,-26070.0,1634033728.0,1272.0,-132.0,-433.0
mpu,,,,,,,,,1634133732.0,2678.0,30520.0,-31376.0,1634133732.0,502.0,-192.0,-30.0
mpu,,,,,,,,,1634233729.0,-1864.0,27290.0,-30460.0,1634233729.0,-1175.0,52.0,671.0
mpu,,,,,,,,,1634333726.0,3710.0,23344.0,-29482.0,1634333726.0,-2323.0,114.0,1302.0
mpu,,,,,,,,,1634433734.0,3224.0,15024.0,-29218.0,1634433734.0,-2013.0,98.0,1072.0
mpu,,,,,,,,,1634533730.0,4336.0,10720.0,-26588.0,1634533730.0,-1088.0,-43.0,676.0
mpu,,,,,,,,,1634633726.0,4756.0,2252.0,-27396.0,1634633726.0,256.0,-144.0,0.0
mpu,,,,,,,,,1634733736.0,5248.0,-2246.0,-32768.0,1634733736.0,1098.0,-424.0,-1085.0
mpu,,,,,,,,,1634833736.0,5140.0,7996.0,-31024.0,1634833736.0,1585.0,670.0,-1487.0
mpu,,,,,,,,,1634933731.0,6270.0,15106.0,-22502.0,1634933731.0,2005.0,145.0,-753.0
mpu,,,,,,,,,1635033736.0,1828.0,25518.0,-28108.0,1635033736.0,1570.0,-731.0,-648.0
mpu,,,,,,,,,1635133736.0,2824.0,30516.0,-32768.0,1635133736.0,466.0,154.0,-34.0
mpu,,,,,,,,,1635233732.0,1446.0,27198.0,-32768.0,1635233732.0,-1800.0,45.0,1119.0
mpu,,,,,,,,,1635333738.0,10232.0,21610.0,-32768.0,1635333738.0,-2409.0,197.0,1491.0
mpu,,,,,,,,,1635433726.0,-4106.0,15258.0,-21576.0,1635433726.0,-1761.0,788.0,1037.0
mpu,,,,,,,,,1635533734.0,5662.0,4332.0,-32768.0,1635533734.0,-678.0,-823.0,414.0
mpu,,,,,,,,,1635633730.0,-1806.0,-5374.0,-32768.0,1635633730.0,880.0,-97.0,-827.0
mpu,,,,,,,,,1635733733.0,2752.0,4304.0,-29504.0,1635733733.0,1854.0,689.0,-1726.0
mpu,,,,,,,,,1635833732.0,15776.0,18118.0,-21126.0,1635833732.0,2485.0,-410.0,-911.0
mpu,,,,,,,,,1635933732.0,3510.0,31136.0,-31038.0,1635933732.0,1708.0,-278.0,-689.0
mpu,,,,,,,,,1636033731.0,-5924.0,32767.0,-32768.0,1636033731.0,-406.0,218.0,329.0
mpu,,,,,,,,,1636133729.0,5878.0,21124.0,-29230.0,1636133729.0,-3022.0,29.0,1789.0
mpu,,,,,,,,,1636233730.0,722.0,19586.0,-24784.0,1636233730.0,-2302.0,468.0,1458.0
mpu,,,,,,,,,1636333729.0,1080.0,3380.0,-32768.0,1636333729.0,-1078.0,-113.0,691.0
mpu,,,,,,,,,1636433727.0,-248.0,-5016.0,-32768.0,1636433727.0,775.0,-333.0,-701.0
mpu,,,,,,,,,1636533730.0,2916.0,-5918.0,-30144.0,1636533730.0,2018.0,523.0,-2008.0
mpu,,,,,,,,,1636633731.0,16384.0,28536.0,-26358.0,1636633731.0,2593.0,-229.0,-1129.0
mpu,,,,,,,,,1636733729.0,-194.0,32422.0,-32768.0,1636733729.0,1545.0,-23.0,-447.0
mpu,,,,,,,,,1636833733.0,-5186.0,32767.0,-32768.0,1636833733.0,-1339.0,8.0,837.0
mpu,,,,,,,,,1636933728.0,3606.0,22822.0,-28292.0,1636933728.0,-3282.0,375.0,2066.0
mpu,,,,,,,,,1637033729.0,-2528.0,11598.0,-28210.0,1637033729.0,-2036.0,263.0,1321.0
mpu,,,,,,,,,1637133731.0,-1088.0,-4720.0,-32768.0,1637133731.0,-64.0,-292.0,103.0
mpu,,,,,,,,,1637233729.0,-5442.0,-13528.0,-32768.0,1637233729.0,1711.0,90.0,-1682.0
mpu,,,,,,,,,1637333730.0,9242.0,15210.0,-14746.0,1637333730.0,2365.0,363.0,-1791.0
mpu,,,,,,,,,1637433727.0,7826.0,32767.0,-28680.0,1637433727.0,2227.0,-527.0,-614.0
mpu,,,,,,,,,1637533733.0,1692.0,32767.0,-32768.0,1637533733.0,-204.0,131.0,257.0
mpu,,,,,,,,,1637633730.0,126.0,23660.0,-30794.0,1637633730.0,-3285.0,349.0,2051.0
mpu,,,,,,,,,1637733726.0,3190.0,11474.0,-29532.0,1637733726.0,-2410.0,134.0,1600.0
mpu,,,,,,,,,1637833729.0,-5186.0,-2868.0,-32768.0,1637833729.0,-296.0,115.0,207.0
mpu,,,,,,,,,1637933729.0,574.0,-15512.0,-32768.0,1637933729.0,1606.0,-172.0,-1629.0
mpu,,,,,,,,,1638033724.0,3948.0,12924.0,-13798.0,1638033724.0,2326.0,487.0,-1786.0
mpu,,,,,,,,,1638133735.0,4260.0,32767.0,-26056.0,1638133735.0,2019.0,-672.0,-602.0
mpu,,,,,,,,,1638233731.0,-1474.0,32767.0,-32768.0,1638233731.0,-591.0,296.0,659.0
mpu,,,,,,,,,1638333730.0,498.0,27130.0,-31758.0,1638333730.0,-3334.0,163.0,1978.0
mpu,,,,,,,,,1638433726.0,2324.0,10740.0,-29230.0,1638433726.0,-2269.0,77.0,1482.0
mpu,,,,,,,,,1638533736.0,-6274.0,-10062.0,-32768.0,1638533736.0,203.0,37.0,-263.0
mpu,,,,,,,,,1638633731.0,2186.0,-13980.0,-32768.0,1638633731.0,2120.0,78.0,-1829.0
mpu,,,,,,,,,1638733731.0,12600.0,24942.0,-11148.0,1638733731.0,2442.0,373.0,-1472.0
mpu,,,,,,,,,1638833729.0,-110.0,32767.0,-30766.0,1638833729.0,1535.0,-449.0,-370.0
mpu,,,,,,,,,1638933729.0,-2742.0,32767.0,-32768.0,1638933729.0,-1527.0,209.0,1114.0
mpu,,,,,,,,,1639033729.0,3406.0,26934.0,-31840.0,1639033729.0,-3376.0,39.0,1988.0
mpu,,,,,,,,,1639133728.0,-980.0,624.0,-30726.0,1639133728.0,-1630.0,96.0,1146.0
mpu,,,,,,,,,1639233734.0,-5416.0,-16102.0,-32768.0,1639233734.0,1089.0,-88.0,-781.0
mpu,,,,,,,,,1639333728.0,13628.0,-3488.0,-22498.0,1639333728.0,2210.0,256.0,-1995.0
mpu,,,,,,,,,1639433731.0,18848.0,32767.0,-23966.0,1639433731.0,2333.0,-92.0,-1157.0
mpu,,,,,,,,,1639533728.0,1768.0,32767.0,-32768.0,1639533728.0,651.0,-51.0,74.0
mpu,,,,,,,,,1639633727.0,-6096.0,32767.0,-32768.0,1639633727.0,-2647.0,242.0,1681.0
mpu,,,,,,,,,1639733727.0,1440.0,18566.0,-32768.0,1639733727.0,-2877.0,93.0,1898.0
mpu,,,,,,,,,1639833730.0,-1646.0,-7124.0,-32768.0,1639833730.0,-500.0,-117.0,330.0
mpu,,,,,,,,,1639933723.0,-2568.0,-18712.0,-31940.0,1639933723.0,1872.0,146.0,-1682.0
mpu,,,,,,,,,1640033731.0,5312.0,9210.0,-8028.0,1640033731.0,2359.0,440.0,-1726.0
mpu,,,,,,,,,1640133726.0,3670.0,32767.0,-31846.0,1640133726.0,1842.0,-698.0,-724.0
mpu,,,,,,,,,1640233734.0,54.0,32767.0,-32768.0,1640233734.0,-944.0,234.0,958.0
mpu,,,,,,,,,1640333730.0,2392.0,26810.0,-32768.0,1640333730.0,-3395.0,352.0,2084.0
mpu,,,,,,,,,1640433726.0,2948.0,3216.0,-32520.0,1640433726.0,-1924.0,-74.0,1258.0
mpu,,,,,,,,,1640533735.0,-7266.0,-15212.0,-32768.0,1640533735.0,863.0,29.0,-868.0
mpu,,,,,,,,,1640633724.0,9626.0,-5886.0,-22180.0,1640633724.0,2323.0,213.0,-1962.0
mpu,,,,,,,,,1640733735.0,16410.0,32767.0,-22452.0,1640733735.0,2370.0,-26.0,-1176.0
mpu,,,,,,,,,1640833729.0,3020.0,32767.0,-32768.0,1640833729.0,576.0,-93.0,135.0
mpu,,,,,,,,,1640933729.0,-4856.0,32767.0,-32768.0,1640933729.0,-2700.0,393.0,1761.0
mpu,,,,,,,,,1641033730.0,454.0,16058.0,-32768.0,1641033730.0,-2854.0,37.0,1856.0
mpu,,,,,,,,,1641133731.0,-4080.0,-6952.0,-32768.0,1641133731.0,-425.0,-80.0,149.0
mpu,,,,,,,,,1641233730.0,1808.0,-19432.0,-31068.0,1641233730.0,1965.0,95.0,-1820.0
mpu,,,,,,,,,1641333732.0,5154.0,19532.0,-9464.0,1641333732.0,2357.0,481.0,-1571.0
mpu,,,,,,,,,1641433727.0,512.0,32767.0,-30184.0,1641433727.0,1569.0,-634.0,-469.0
mpu,,,,,,,,,1641533730.0,-1780.0,32767.0,-32768.0,1641533730.0,-1262.0,208.0,1122.0
mpu,,,,,,,,,1641633731.0,1724.0,26860.0,-32768.0,1641633731.0,-3205.0,293.0,2090.0
mpu,,,,,,,,,1641733731.0,2154.0,-1620.0,-32274.0,1641733731.0,-1533.0,71.0,1001.0
mpu,,,,,,,,,1641833731.0,-4206.0,-15016.0,-32768.0,1641833731.0,1117.0,-174.0,-1102.0
mpu,,,,,,,,,1641933737.0,14536.0,-3488.0,-20748.0,1641933737.0,2346.0,262.0,-1978.0
mpu,,,,,,,,,1642033736.0,15612.0,32767.0,-26150.0,1642033736.0,2145.0,-111.0,-1016.0
mpu,,,,,,,,,1642133730.0,3774.0,32767.0,-32768.0,1642133730.0,136.0,-42.0,334.0
mpu,,,,,,,,,1642233735.0,-4384.0,32767.0,-32768.0,1642233735.0,-2729.0,365.0,1863.0
mpu,,,,,,,,,1642333730.0,1126.0,14448.0,-32768.0,1642333730.0,-2624.0,-5.0,1709.0
mpu,,,,,,,,,1642433736.0,-3174.0,-12066.0,-32768.0,1642433736.0,-119.0,-26.0,-141.0
mpu,,,,,,,,,1642533731.0,838.0,-13698.0,-32768.0,1642533731.0,2165.0,23.0,-1946.0
mpu,,,,,,,,,1642633728.0,7868.0,28094.0,-7762.0,1642633728.0,2466.0,501.0,-1621.0
mpu,,,,,,,,,1642733728.0,362.0,32767.0,-27234.0,1642733728.0,1331.0,-633.0,-329.0
mpu,,,,,,,,,1642833730.0,-1086.0,32767.0,-32768.0,1642833730.0,-1656.0,414.0,1339.0
mpu,,,,,,,,,1642933735.0,2612.0,24846.0,-32768.0,1642933735.0,-3254.0,163.0,2124.0
mpu,,,,,,,,,1643033728.0,-794.0,-5728.0,-32506.0,1643033728.0,-1272.0,88.0,792.0
mpu,,,,,,,,,1643133733.0,-11034.0,-15506.0,-32768.0,1643133733.0,1472.0,-79.0,-1277.0
mpu,,,,,,,,,1643233730.0,8998.0,160.0,-11858.0,1643233730.0,2344.0,285.0,-1927.0
mpu,,,,,,,,,1643333730.0,4726.0,32767.0,-27638.0,1643333730.0,1965.0,-466.0,-985.0
mpu,,,,,,,,,1643433729.0,4312.0,32767.0,-32768.0,1643433729.0,-404.0,157.0,671.0
mpu,,,,,,,,,1643533732.0,2160.0,30940.0,-32768.0,1643533732.0,-3048.0,367.0,2040.0
mpu,,,,,,,,,1643633727.0,1748.0,8466.0,-30310.0,1643633727.0,-2187.0,116.0,1509.0
mpu,,,,,,,,,1643733725.0,-5468.0,-14650.0,-32768.0,1643733725.0,474.0,-130.0,-535.0
mpu,,,,,,,,,1643833732.0,12358.0,-13208.0,-32768.0,1643833732.0,2243.0,27.0,-2065.0
mpu,,,,,,,,,1643933724.0,10442.0,32767.0,-11306.0,1643933724.0,2390.0,390.0,-1316.0
mpu,,,,,,,,,1644033731.0,470.0,32767.0,-31874.0,1644033731.0,851.0,-349.0,-40.0
mpu,,,,,,,,,1644133730.0,-7422.0,32767.0,-32768.0,1644133730.0,-2267.0,369.0,1670.0
mpu,,,,,,,,,1644233725.0,818.0,19208.0,-32710.0,1644233725.0,-2978.0,89.0,1967.0
mpu,,,,,,,,,1644333731.0,-3126.0,-7904.0,-32768.0,1644333731.0,-693.0,-92.0,283.0
mpu,,,,,,,,,1644433728.0,-3136.0,-20302.0,-26460.0,1644433728.0,1922.0,68.0,-1713.0
mpu,,,,,,,,,1644533727.0,7822.0,14378.0,-8250.0,1644533727.0,2383.0,403.0,-1646.0
mpu,,,,,,,,,1644633727.0,7980.0,32767.0,-30684.0,1644633727.0,1526.0,-674.0,-663.0
mpu,,,,,,,,,1644733742.0,-922.0,32767.0,-32768.0,1644733742.0,-1184.0,260.0,1035.0
mpu,,,,,,,,,1644833733.0,1238.0,28634.0,-32768.0,1644833733.0,-3165.0,273.0,2147.0
mpu,,,,,,,,,1644933723.0,3960.0,-1834.0,-30440.0,1644933723.0,-1601.0,48.0,1001.0
mpu,,,,,,,,,1645033729.0,-7660.0,-12614.0,-32768.0,1645033729.0,1124.0,-73.0,-1096.0
mpu,,,,,,,,,1645133727.0,12520.0,-5622.0,-18352.0,1645133727.0,2324.0,94.0,-2039.0
mpu,,,,,,,,,1645233732.0,17298.0,32767.0,-26092.0,1645233732.0,2129.0,-145.0,-1129.0
mpu,,,,,,,,,1645333730.0,216.0,32767.0,-32768.0,1645333730.0,110.0,48.0,418.0
mpu,,,,,,,,,1645433732.0,-4820.0,32767.0,-32016.0,1645433732.0,-2927.0,383.0,1934.0
mpu,,,,,,,,,1645533730.0,618.0,9682.0,-29794.0,1645533730.0,-2518.0,189.0,1668.0
mpu,,,,,,,,,1645633729.0,-5750.0,-14182.0,-32768.0,1645633729.0,182.0,-317.0,-319.0
mpu,,,,,,,,,1645733728.0,11878.0,-14802.0,-29390.0,1645733728.0,2259.0,76.0,-2007.0
mpu,,,,,,,,,1645833724.0,11660.0,32767.0,-12656.0,1645833724.0,2471.0,320.0,-1472.0
mpu,,,,,,,,,1645933731.0,-1760.0,32767.0,-28148.0,1645933731.0,1087.0,-457.0,-297.0
mpu,,,,,,,,,1646033731.0,-12126.0,32767.0,-32768.0,1646033731.0,-2276.0,418.0,1717.0
mpu,,,,,,,,,1646133724.0,114.0,16372.0,-29822.0,1646133724.0,-3187.0,242.0,2060.0
mpu,,,,,,,,,1646233733.0,-5004.0,-8164.0,-32768.0,1646233733.0,-631.0,-50.0,365.0
mpu,,,,,,,,,1646333727.0,2176.0,-25048.0,-32768.0,1646333727.0,2000.0,-185.0,-1928.0
mpu,,,,,,,,,1646433729.0,6464.0,30300.0,-8240.0,1646433729.0,2592.0,672.0,-1705.0
mpu,,,,,,,,,1646533730.0,-4888.0,32767.0,-27218.0,1646533730.0,1450.0,-854.0,-482.0
mpu,,,,,,,,,1646633729.0,-3534.0,32767.0,-32768.0,1646633729.0,-1721.0,377.0,1442.0
mpu,,,,,,,,,1646733726.0,-848.0,21062.0,-32768.0,1646733726.0,-3323.0,302.0,2200.0
mpu,,,,,,,,,1646833730.0,-5616.0,-10306.0,-32768.0,1646833730.0,-923.0,23.0,474.0
mpu,,,,,,,,,1646933728.0,-4828.0,-20814.0,-32768.0,1646933728.0,1885.0,116.0,-1728.0
mpu,,,,,,,,,1647033724.0,7168.0,15820.0,-2544.0,1647033724.0,2717.0,412.0,-1757.0
mpu,,,,,,,,,1647133731.0,2130.0,32767.0,-29462.0,1647133731.0,1526.0,-876.0,-592.0
mpu,,,,,,,,,1647233727.0,-11366.0,32767.0,-32768.0,1647233727.0,-1700.0,483.0,1394.0
mpu,,,,,,,,,1647333730.0,488.0,24130.0,-32768.0,1647333730.0,-3425.0,133.0,2216.0
mpu,,,,,,,,,1647433734.0,-4830.0,-12618.0,-32768.0,1647433734.0,-1103.0,69.0,546.0
mpu,,,,,,,,,1647533733.0,-6622.0,-21134.0,-32684.0,1647533733.0,1902.0,152.0,-1761.0
mpu,,,,,,,,,1647633733.0,7442.0,13168.0,-4544.0,1647633733.0,2676.0,409.0,-1721.0
mpu,,,,,,,,,1647733730.0,2368.0,32767.0,-27774.0,1647733730.0,1470.0,-782.0,-513.0
mpu,,,,,,,,,1647833729.0,692.0,32767.0,-32768.0,1647833729.0,-1654.0,467.0,1431.0
mpu,,,,,,,,,1647933732.0,-2520.0,24900.0,-30600.0,1647933732.0,-3317.0,130.0,2217.0
mpu,,,,,,,,,1648033729.0,-3496.0,-13078.0,-32768.0,1648033729.0,-978.0,1.0,423.0
mpu,,,,,,,,,1648133729.0,-9730.0,-21324.0,-26686.0,1648133729.0,2011.0,429.0,-1757.0
mpu,,,,,,,,,1648233732.0,11054.0,15144.0,-4394.0,1648233732.0,2537.0,198.0,-1690.0
mpu,,,,,,,,,1648333730.0,3306.0,32767.0,-28368.0,1648333730.0,1365.0,-705.0,-448.0
mpu,,,,,,,,,1648433731.0,-3358.0,32767.0,-32768.0,1648433731.0,-1686.0,388.0,1417.0
mpu,,,,,,,,,1648533727.0,-490.0,23250.0,-32768.0,1648533727.0,-3208.0,212.0,2179.0
mpu,,,,,,,,,1648633735.0,-4040.0,-10176.0,-32768.0,1648633735.0,-888.0,48.0,551.0
mpu,,,,,,,,,1648733730.0,-4860.0,-21236.0,-26488.0,1648733730.0,2051.0,60.0,-1780.0
mpu,,,,,,,,,1648833727.0,1974.0,12684.0,-7602.0,1648833727.0,2517.0,346.0,-1769.0
mpu,,,,,,,,,1648933732.0,2654.0,32767.0,-25848.0,1648933732.0,1410.0,-778.0,-549.0
mpu,,,,,,,,,1649033733.0,-332.0,32767.0,-32768.0,1649033733.0,-1769.0,490.0,1473.0
mpu,,,,,,,,,1649133734.0,-3828.0,24396.0,-32256.0,1649133734.0,-3303.0,181.0,2139.0
mpu,,,,,,,,,1649233730.0,-5000.0,-10350.0,-32768.0,1649233730.0,-964.0,-53.0,488.0
mpu,,,,,,,,,1649333728.0,1780.0,-24378.0,-32768.0,1649333728.0,2051.0,33.0,-1912.0
mpu,,,,,,,,,1649433729.0,8298.0,16576.0,-2746.0,1649433729.0,2569.0,468.0,-1797.0
mpu,,,,,,,,,1649533726.0,1582.0,32767.0,-27430.0,1649533726.0,1406.0,-775.0,-459.0
mpu,,,,,,,,,1649633732.0,-5160.0,32767.0,-32768.0,1649633732.0,-1803.0,522.0,1599.0
mpu,,,,,,,,,1649733735.0,446.0,21694.0,-32768.0,1649733735.0,-3217.0,177.0,2200.0
mpu,,,,,,,,,1649833723.0,-5342.0,-12238.0,-32768.0,1649833723.0,-875.0,3.0,338.0
mpu,,,,,,,,,1649933725.0,3454.0,-24624.0,-32768.0,1649933725.0,1985.0,35.0,-1987.0
mpu,,,,,,,,,1650033724.0,6768.0,24524.0,-3940.0,1650033724.0,2655.0,518.0,-1657.0
mpu,,,,,,,,,1650133727.0,-938.0,32767.0,-29756.0,1650133727.0,1255.0,-805.0,-375.0
mpu,,,,,,,,,1650233729.0,-5654.0,32767.0,-32768.0,1650233729.0,-2001.0,466.0,1621.0
mpu,,,,,,,,,1650333732.0,470.0,22016.0,-32768.0,1650333732.0,-3242.0,130.0,2198.0
mpu,,,,,,,,,1650433728.0,-7326.0,-13520.0,-32768.0,1650433728.0,-580.0,7.0,142.0
mpu,,,,,,,,,1650533732.0,-7934.0,-22422.0,-19730.0,1650533732.0,2253.0,185.0,-2016.0
mpu,,,,,,,,,1650633732.0,10232.0,27326.0,-1722.0,1650633732.0,2288.0,124.0,-1535.0
mpu,,,,,,,,,1650733736.0,-2604.0,32767.0,-32768.0,1650733736.0,1013.0,-712.0,-250.0
