type,t0,adc0,t1,adc1,t2,adc2,t3,adc3,t4,acc_x,acc_y,acc_z,t5,gyro_x,gyro_y,gyro_z,adc0_filtered,adc1_filtered
adc,1561728563.0,0.9317500591278076,1561737849.0,-0.3362500071525574,1561746893.0,-0.0008750000270083,1561755925.0,0.3818750083446502,,,,,,,,,0.5010626242624681,-0.7369864004213929
adc,1561765153.0,0.8906250596046448,1561774220.0,0.1330000013113021,1561783256.0,0.0061250003054738,1561792291.0,0.4497500360012054,,,,,,,,,0.4451542179770348,-0.2882022556919973
adc,1561801327.0,0.2712500095367431,1561810371.0,0.8802500367164612,1561819404.0,0.0285000018775463,1561828433.0,0.5703750252723694,,,,,,,,,-0.1850027887127894,0.4418762478990094
adc,1561837820.0,-0.2276250123977661,1561846869.0,0.977250039577484,1561855897.0,0.332375019788742,1561864930.0,0.8561250567436218,,,,,,,,,-0.6907935435199803,0.5264682558671782
adc,1561874151.0,0.5362500548362732,1561883207.0,0.6055000424385071,1561892232.0,0.6430000066757202,1561901267.0,1.1132500171661377,,,,,,,,,0.06958971297831226,0.14843943339978963
adc,1561910336.0,1.0348750352859497,1561919381.0,-0.2315000146627426,1561928409.0,0.784125030040741,1561937828.0,1.279750108718872,,,,,,,,,0.5674375088492551,-0.6875345082818043
adc,1561947059.0,0.8265000581741333,1561956107.0,-0.1077500060200691,1561965143.0,0.9583750367164612,1561974175.0,1.3752501010894775,,,,,,,,,0.36007902529102104,-0.5545473866707071
adc,1561983221.0,0.3822500109672546,1561992265.0,0.6492500305175781,1562001298.0,1.1008750200271606,1562010332.0,1.4161250591278076,,,,,,,,,-0.08242339821719061,0.22046549728089426
adc,1562019368.0,-0.2092500030994415,1562028411.0,1.2441250085830688,1562037821.0,1.202125072479248,1562046858.0,1.418000102043152,,,,,,,,,-0.6725656070108554,0.8422913283545124
adc,1562056094.0,-0.1031250059604644,1562065136.0,0.9675000309944152,1562074192.0,1.2468750476837158,1562083221.0,1.4265000820159912,,,,,,,,,-0.5665635369906746,0.6012736519383695
adc,1562092355.0,0.7917500138282776,1562101401.0,0.0967500060796737,1562110438.0,1.3275001049041748,1562119475.0,1.3466250896453855,,,,,,,,,0.3257280857458128,-0.22594520933733142
adc,1562128862.0,1.233625054359436,1562138358.0,-0.3405000269412994,1562147401.0,1.355500102043152,1562156436.0,1.2822500467300415,,,,,,,,,0.7617556319476513,-0.6128876208509915
adc,1562165649.0,1.0420000553131104,1562174711.0,-0.1177500039339065,1562183745.0,1.3317500352859497,1562192779.0,1.283750057220459,,,,,,,,,0.5604409005721591,-0.334539979272008
adc,1562201848.0,0.1127500087022781,1562210893.0,0.5323750376701355,1562219923.0,0.9886250495910645,1562228959.0,1.1702500581741333,,,,,,,,,-0.38265342815814873,0.37474811037768657
adc,1562238362.0,-0.4132500290870666,1562247405.0,0.6675000190734863,1562256439.0,0.5382500290870667,1562265475.0,0.9881250262260436,,,,,,,,,-0.9266657006582867,0.5707502077703321
adc,1562311263.0,0.1956250071525573,1562320297.0,-0.2437500059604644,1562329331.0,0.1265000104904174,1562338391.0,0.6653750538825989,,,,,,,,,-0.3396691632123221,-0.27977348463488555
adc,1562411257.0,0.492000013589859,1562420293.0,-0.2681250274181366,1562429326.0,0.0247500017285347,1562438819.0,0.3251250088214874,,,,,,,,,-0.06843892888396658,-0.24534005211095122
adc,1562511253.0,0.8366250395774841,1562520284.0,-0.2636250257492065,1562529325.0,0.0050000003539025,1562538548.0,0.3567500114440918,,,,,,,,,0.2486136041815104,-0.1855156836142015
adc,1562611251.0,0.7942500114440918,1562620289.0,-0.2345000058412552,1562629319.0,0.0081250006332993,1562638335.0,0.3000000119209289,,,,,,,,,0.1772177882553309,-0.10583077743903227
adc,1562711255.0,0.945625066757202,1562720296.0,-0.2271250039339065,1562729326.0,-0.0043750000186264,1562738396.0,0.4788750112056732,,,,,,,,,0.29912720857775493,-0.05359826412820953
adc,1562811250.0,1.0542500019073486,1562820284.0,-0.1232500076293945,1562829318.0,0.7015000581741333,1562838800.0,1.0573750734329224,,,,,,,,,0.3787574279482187,0.08885990877161686
adc,1562911262.0,0.8690000176429749,1562920305.0,-0.2158750146627426,1562929340.0,1.2318750619888306,1562938815.0,1.4326250553131104,,,,,,,,,0.16572628233499115,0.028329457855441838
adc,1563011259.0,0.4272500276565552,1563020289.0,-0.1478750109672546,1563029326.0,1.414500117301941,1563038822.0,1.4288750886917114,,,,,,,,,-0.3020687803544266,0.12204517015102703
adc,1563111259.0,1.130500078201294,1563120289.0,-0.312375009059906,1563129322.0,1.3845000267028809,1563138558.0,1.327375054359436,,,,,,,,,0.3771674839016717,-0.022734889559973187
adc,1563211251.0,0.0856250077486038,1563220280.0,-0.3235000073909759,1563229315.0,0.257750004529953,1563238805.0,0.9266250729560852,,,,,,,,,-0.6895980987867699,-0.01953961529763476
adc,1563311256.0,0.6316250562667847,1563320290.0,-0.3225000202655792,1563329325.0,0.0320000015199184,1563338768.0,0.5215000510215759,,,,,,,,,-0.16343496198989926,-0.008873963369328025
adc,1563411259.0,0.8267500400543213,1563420296.0,-0.3271250128746032,1563429334.0,0.009375000372529,1563438822.0,0.3697500228881836,,,,,,,,,0.013720077765331185,-0.007657870296121798
adc,1563511265.0,0.8975000381469727,1563520300.0,-0.3106250166893005,1563529333.0,-0.0016250000335276,1563538532.0,0.366875022649765,,,,,,,,,0.06810170941512386,0.011712669028058745
adc,1563611262.0,0.9806250333786012,1563620304.0,-0.3241250216960907,1563629344.0,-0.0021250001154839,1563638326.0,0.3617500066757202,,,,,,,,,0.13614540243853887,-0.001064389525496666
adc,1563711259.0,1.1820000410079956,1563720296.0,-0.2216250151395797,1563729330.0,0.0661250054836273,1563738813.0,0.527999997138977,,,,,,,,,0.3233883358452929,0.10075667636962617
adc,1563811256.0,1.2638750076293943,1563820297.0,-0.2003750056028366,1563829331.0,1.0475000143051147,1563838313.0,1.1013751029968262,,,,,,,,,0.39174855955308396,0.12056024358376899
adc,1563911256.0,0.3127500116825104,1563920286.0,-0.2871250212192535,1563929319.0,1.4083750247955322,1563938313.0,1.4260001182556152,,,,,,,,,-0.572562505015517,0.03209974766597758
adc,1564011270.0,1.0840001106262207,1564020303.0,-0.3755000233650207,1564029340.0,1.529375076293945,1564038827.0,1.4781250953674316,,,,,,,,,0.18562811798958184,-0.05788162064633545
adc,1564111268.0,0.4537500143051147,1564120302.0,-0.3786250054836273,1564129337.0,0.9195000529289246,1564138549.0,1.2656251192092896,,,,,,,,,-0.4576300514447674,-0.062267075205817465
adc,1564211257.0,0.7503750324249268,1564220290.0,-0.3780000209808349,1564229329.0,0.0350000001490116,1564238817.0,0.6046250462532043,,,,,,,,,-0.1738852282233851,-0.06242335783801509
adc,1564311271.0,0.8642500638961792,1564320314.0,-0.3625000119209289,1564329354.0,0.0382500030100345,1564338832.0,0.3802500069141388,,,,,,,,,-0.0725355321390653,-0.04717919681666459
adc,1564411252.0,0.9802500605583192,1564420287.0,-0.3547500073909759,1564429326.0,0.0052500003948807,1564438802.0,0.4227500259876251,,,,,,,,,0.03164057246603452,-0.039180496244519636
adc,1564511260.0,1.0942500829696655,1564520301.0,-0.3142500221729278,1564529335.0,-0.0001250000059371,1564538537.0,0.3910000324249267,,,,,,,,,0.13492810929590382,0.0020005303731873147
adc,1564611260.0,1.1243751049041748,1564620299.0,-0.3381250202655792,1564629334.0,-0.0008750000270083,1564638340.0,0.5036250352859497,,,,,,,,,0.1558552717048183,-0.020873644883648637
adc,1564711245.0,1.2052500247955322,1564720278.0,-0.1675000041723251,1564729315.0,0.6566250324249268,1564738385.0,1.121250033378601,,,,,,,,,0.2293743882242624,0.1509266453790035
adc,1564811263.0,1.0651251077651978,1564820303.0,-0.236500009894371,1564829339.0,1.1515001058578491,1564838803.0,1.3702501058578491,,,,,,,,,0.08393371348780454,0.08310519648195064
adc,1564911258.0,1.3010001182556152,1564920292.0,-0.3207500278949737,1564929331.0,1.412000060081482,1564938316.0,1.399500012397766,,,,,,,,,0.3165733821093168,-0.0001510061746347463
adc,1565011259.0,0.9202500581741332,1565020294.0,-0.3995000123977661,1565029331.0,1.192500114440918,1565038388.0,1.2313750982284546,,,,,,,,,-0.06544803153270412,-0.07828444214953181
adc,1565111264.0,0.4353750348091125,1565120301.0,-0.4008750319480896,1565129336.0,0.0775000005960464,1565138578.0,0.8880000710487366,,,,,,,,,-0.5498777431645636,-0.07960251997251525
adc,1565211256.0,0.8541250228881836,1565220294.0,-0.3652500212192535,1565229328.0,0.0168750006705522,1565238306.0,0.5121250152587891,,,,,,,,,-0.12930335713162255,-0.04463829607106824
adc,1565311264.0,0.968000054359436,1565320300.0,-0.3345000147819519,1565329336.0,0.0083750002086162,1565338819.0,0.363625019788742,,,,,,,,,-0.012610272530563238,-0.015390625782459054
adc,1565411252.0,1.053250074386597,1565420281.0,-0.2997500002384186,1565429314.0,0.0002500000118743,1565438336.0,0.3537500202655792,,,,,,,,,0.07605243072747457,0.016930226537738728
adc,1565511259.0,0.9286250472068788,1565520297.0,-0.3002500236034393,1565529332.0,0.0002500000118743,1565538546.0,0.3321250081062317,,,,,,,,,-0.04495458053516117,0.013026150110025638
adc,1565611264.0,1.433375120162964,1565620299.0,-0.2340000122785568,1565629333.0,0.0795000046491622,1565638407.0,0.8256250619888306,,,,,,,,,0.46325564614154136,0.07488151078618867
adc,1565711257.0,0.9673750400543212,1565720293.0,-0.2237500101327896,1565729329.0,0.8388750553131104,1565738552.0,1.352250099182129,,,,,,,,,0.0002372571008328328,0.0797573952730913
adc,1565811268.0,1.0942500829696655,1565820308.0,-0.2695000171661377,1565829340.0,1.2573750019073486,1565838558.0,1.4487500190734863,,,,,,,,,0.12935990955143212,0.02768810508251151
adc,1565911259.0,0.8107500672340393,1565920289.0,-0.3408750295639038,1565929321.0,1.3516250848770142,1565938648.0,1.3773750066757202,,,,,,,,,-0.15278785217551127,-0.050894545423719434
adc,1566011255.0,0.7316250205039978,1566020299.0,-0.4000000059604645,1566029336.0,0.3212500214576721,1566038799.0,1.1600000858306885,,,,,,,,,-0.23149164888040885,-0.11803468833079855
adc,1566111265.0,0.7943750619888306,1566120305.0,-0.3140000104904175,1566129339.0,0.0150000005960464,1566138386.0,0.5927500128746033,,,,,,,,,-0.16913798492350843,-0.040751403188262654
adc,1566211274.0,0.7453750371932983,1566220310.0,-0.2862500250339508,1566229345.0,0.0043750000186264,1566238548.0,0.3100000023841858,,,,,,,,,-0.21908482357285058,-0.02229066870817105
adc,1566311248.0,0.9265000224113464,1566320286.0,-0.2411250174045562,1566329319.0,0.0016250000335276,1566338771.0,0.3598750233650207,,,,,,,,,-0.0390571487195617,0.013117510928524125
adc,1566411263.0,0.952125072479248,1566420300.0,-0.2336250096559524,1566429344.0,0.0020000000949949,1566438824.0,0.3138750195503235,,,,,,,,,-0.01419477410937249,0.010622666272390922
adc,1566511260.0,1.1030000448226929,1566520295.0,-0.1550000011920929,1566529330.0,0.0025000001769512,1566538433.0,0.5563750267028809,,,,,,,,,0.13675527356153983,0.07911590157961393
adc,1566611251.0,1.3543750047683716,1566620285.0,-0.0632500052452087,1566629321.0,0.7522500157356262,1566638437.0,1.115625023841858,,,,,,,,,0.3894901912769123,0.16071883073336835
adc,1566711259.0,1.1223750114440918,1566720300.0,-0.2043750137090683,1566729336.0,1.1816250085830688,1566738821.0,1.3782501220703125,,,,,,,,,0.16046113155590647,0.009527975793688387
adc,1566811275.0,1.1291249990463257,1566820316.0,-0.1893750131130218,1566829357.0,1.3593751192092896,1566838342.0,1.4142500162124634,,,,,,,,,0.17195597320017114,0.014616182491732396
adc,1566911257.0,1.1661250591278076,1566920293.0,-0.3596250116825104,1566929324.0,1.1115000247955322,1566938331.0,1.3808751106262207,,,,,,,,,0.21546338594651515,-0.16533502985363757
adc,1567011248.0,0.2738750278949737,1567020280.0,-0.3295000195503235,1567029315.0,0.1676250100135803,1567038332.0,0.8250000476837158,,,,,,,,,-0.6686837810826183,-0.14465105491793603
adc,1567111261.0,0.7781250476837158,1567120303.0,-0.195250004529953,1567129337.0,0.0168750006705522,1567138579.0,0.382500022649765,,,,,,,,,-0.15501845951453594,-0.019532936829441835
adc,1567211254.0,0.9011250138282776,1567220292.0,-0.1592500060796737,1567229325.0,0.0177500005811452,1567238546.0,0.3150000274181366,,,,,,,,,-0.021643632579104122,0.007691587427328242
adc,1567311250.0,0.9035000205039978,1567320287.0,-0.1615000069141388,1567329321.0,0.0056250002235174,1567338812.0,0.387000024318695,,,,,,,,,-0.00831595855890195,-0.00294063096403651
adc,1567411265.0,1.0201250314712524,1567420296.0,-0.0715000033378601,1567429330.0,0.0033750000875443,1567438575.0,0.4246250092983246,,,,,,,,,0.11945909496847346,0.07908277179947451
adc,1567511255.0,1.1747500896453855,1567520292.0,0.0630000010132789,1567529324.0,0.366875022649765,1567538308.0,0.8067500591278076,,,,,,,,,0.28507392941385756,0.20598558547021112
adc,1567611254.0,1.0721250772476196,1567620291.0,-0.0503750033676624,1567629327.0,1.037875056266785,1567638329.0,1.2766250371932983,,,,,,,,,0.19296224146212845,0.0853193015992844
adc,1567711245.0,0.5530000329017639,1567720283.0,-0.166250005364418,1567729317.0,1.3042501211166382,1567738527.0,1.357250094413757,,,,,,,,,-0.3163797089285824,-0.037661424369729135
adc,1567811261.0,0.9465000629425048,1567820299.0,-0.2636250257492065,1567829336.0,1.2907500267028809,1567838541.0,1.4161250591278076,,,,,,,,,0.08600574591968857,-0.1421138245982725
adc,1567911255.0,0.6326250433921814,1567920299.0,-0.2298750132322311,1567929328.0,0.3897500038146972,1567938309.0,1.0670000314712524,,,,,,,,,-0.21994015148909668,-0.11559078766374004
adc,1568011253.0,0.7447500228881836,1568020293.0,-0.1575000137090683,1568029327.0,0.0422500036656856,1568038383.0,0.5276250243186951,,,,,,,,,-0.1007784443474868,-0.050774497067295456
adc,1568111255.0,0.7896250486373901,1568120291.0,-0.1260000020265579,1568129322.0,0.02012500166893,1568138396.0,0.3003750145435333,,,,,,,,,-0.04957405566983375,-0.027339493427850733
adc,1568211259.0,0.7592500448226929,1568220297.0,-0.0603750012814998,1568229330.0,0.0077500003390014,1568238403.0,0.356000006198883,,,,,,,,,-0.07404039189931858,0.02955194449864207
adc,1568311263.0,0.905750036239624,1568320301.0,-0.0377500019967556,1568329342.0,0.0032500000670552,1568338807.0,0.3313750028610229,,,,,,,,,0.07829997514084348,0.04262384794662295
adc,1568411251.0,0.8937500715255737,1568420284.0,0.0267500020563602,1568429321.0,0.0038750001695007,1568438356.0,0.5881250500679016,,,,,,,,,0.072443776631546,0.09660859595294809
adc,1568511260.0,1.0625,1568520291.0,0.0659999996423721,1568529322.0,0.8331250548362732,1568538313.0,1.1380000114440918,,,,,,,,,0.24798358866902054,0.12424693790639835
adc,1568611256.0,0.9165000319480896,1568620292.0,0.1051250025629997,1568629330.0,1.196375012397766,1568638353.0,1.4166250228881836,,,,,,,,,0.10969285973167643,0.15054511665342055
adc,1568711261.0,0.8793750405311584,1568720299.0,-0.1130000054836273,1568729329.0,1.3925000429153442,1568738523.0,1.386750102043152,,,,,,,,,0.0813748989021518,-0.08170938518892587
adc,1568811263.0,0.7945000529289246,1568820302.0,-0.1236250028014183,1568829341.0,0.9826250672340392,1568838798.0,1.06125009059906,,,,,,,,,0.0064813638807894175,-0.10780023186155993
adc,1568911252.0,0.3700000047683716,1568920287.0,-0.2356250137090683,1568929320.0,0.0655000060796737,1568938813.0,0.6860000491142273,,,,,,,,,-0.4068791910070821,-0.23655869894826015
adc,1569011253.0,0.6816250085830688,1569020293.0,-0.0183749999850988,1569029328.0,0.0346250012516975,1569038819.0,0.4047500193119049,,,,,,,,,-0.08304858433671813,-0.03722154610748568
adc,1569111250.0,0.7692500352859497,1569120279.0,0.0782500058412551,1569129310.0,0.015625,1569138551.0,0.3291250169277191,,,,,,,,,0.01769827367200237,0.04057266239442367
adc,1569211273.0,0.6345000267028809,1569220321.0,0.0191250015050172,1569229358.0,0.0038750001695007,1569238350.0,0.3503750264644623,,,,,,,,,-0.10320960198807536,-0.03797857921925553
adc,1569311256.0,0.8766250610351562,1569320292.0,0.1253750026226043,1569329324.0,0.0040000001899898,1569338799.0,0.4837500154972076,,,,,,,,,0.1532416060828126,0.04863160815188149
adc,1569411262.0,1.118125081062317,1569420307.0,0.035250000655651,1569429339.0,0.4951250255107879,1569438810.0,1.0787500143051147,,,,,,,,,0.4092793109930329,-0.060941788797133106
adc,1569511260.0,0.7532500624656677,1569520292.0,0.2830000221729278,1569529328.0,1.2191250324249268,1569538821.0,1.4442501068115234,,,,,,,,,0.05885397122412467,0.1679398498853601
adc,1569611258.0,0.3896250128746032,1569620295.0,0.4977500140666961,1569629332.0,1.4160000085830688,1569638318.0,1.459750056266785,,,,,,,,,-0.29071606965226715,0.3647372334310975
adc,1569711251.0,0.924625039100647,1569720290.0,-0.1692500114440918,1569729324.0,1.4035000801086426,1569738815.0,1.4502500295639038,,,,,,,,,0.2576613737458465,-0.3190446584408721
adc,1569811256.0,0.3575000166893005,1569820289.0,0.0843750014901161,1569829317.0,0.4467500150203705,1569838803.0,1.0108751058578491,,,,,,,,,-0.29698623123662904,-0.08087338359613067
adc,1569911271.0,0.457250028848648,1569920307.0,0.1397500038146972,1569929341.0,0.0410000011324882,1569938829.0,0.5116250514984131,,,,,,,,,-0.18578662527512405,-0.03957074008646275
adc,1570011260.0,0.6480000019073486,1570020294.0,0.1712500154972076,1570029325.0,0.0240000002086162,1570038309.0,0.4331250190734863,,,,,,,,,0.015374638499890736,-0.02081222757528733
adc,1570111261.0,0.5649999976158142,1570120300.0,0.2496250122785568,1570129337.0,0.0042500002309679,1570138396.0,0.3331250250339508,,,,,,,,,-0.058139977555112764,0.046002423639966136
adc,1570211254.0,0.5486250519752502,1570220293.0,0.2422500103712082,1570229326.0,0.0045000002719461,1570238440.0,0.3171250224113464,,,,,,,,,-0.06573340158456685,0.02800804935283992
adc,1570311257.0,0.8650000691413879,1570320287.0,0.4900000095367431,1570329316.0,0.1931250095367431,1570338360.0,0.7832500338554382,,,,,,,,,0.2590220065542319,0.2657640065208345
adc,1570411257.0,0.5013750195503235,1570420288.0,0.3303750157356262,1570429324.0,0.9257500171661376,1570438816.0,1.2663750648498535,,,,,,,,,-0.09627845113999015,0.096403139202667
adc,1570511255.0,0.7468750476837158,1570520296.0,0.1702500134706497,1570529325.0,1.3612500429153442,1570538389.0,1.4168751239776611,,,,,,,,,0.15783891113851226,-0.07358449313184245
adc,1570611252.0,0.9330000281333924,1570620290.0,0.1258750110864639,1570629325.0,1.373125076293945,1570638304.0,1.3546251058578491,,,,,,,,,0.3531921787721019,-0.1283108089502041
adc,1570711258.0,0.3050000071525574,1570720298.0,-0.0186250004917383,1570729327.0,0.4751250147819519,1570738373.0,1.0023750066757202,,,,,,,,,-0.2647038814443691,-0.2839489917643993
adc,1570811262.0,0.3577500283718109,1570820307.0,0.1700000017881393,1570829342.0,0.0318750031292438,1570838815.0,0.5120000243186951,,,,,,,,,-0.2007751927458621,-0.10745199474039731
adc,1570911259.0,0.4311250150203705,1570920299.0,0.2938750088214874,1570929329.0,0.0193750001490116,1570938806.0,0.3056250214576721,,,,,,,,,-0.11501828807197627,0.00321168245898229
adc,1571011246.0,0.5105000138282776,1571020286.0,0.348000019788742,1571029323.0,0.0070000002160668,1571038805.0,0.3615000247955322,,,,,,,,,-0.022003114732696602,0.04305220625270384
adc,1571111254.0,0.4615000188350677,1571120292.0,0.4353750348091125,1571129323.0,0.0046250000596046,1571138538.0,0.2977500259876251,,,,,,,,,-0.056128424904814886,0.11516056228792634
adc,1571211248.0,0.5991250276565552,1571220284.0,0.3195000290870666,1571229320.0,0.0050000003539025,1571238380.0,0.5217500329017639,,,,,,,,,0.09749653882295271,-0.016823662872604686
adc,1571311246.0,1.0099999904632568,1571320278.0,0.6171250343322754,1571329313.0,0.6993750333786011,1571338381.0,1.093000054359436,,,,,,,,,0.5252989170122874,0.26400555273161797
adc,1571411260.0,0.343625009059906,1571420301.0,0.6387500166893005,1571429337.0,1.152250051498413,1571438567.0,1.3256250619888306,,,,,,,,,-0.1234996690121139,0.2682964318176377
adc,1571511265.0,0.7053750157356262,1571520303.0,0.2800000011920929,1571529337.0,1.3962500095367432,1571538380.0,1.308000087738037,,,,,,,,,0.2561410828980105,-0.1081965014728766
adc,1571611255.0,0.3075000047683716,1571620289.0,0.0322500020265579,1571629322.0,0.7783750295639038,1571638515.0,1.3421250581741333,,,,,,,,,-0.1238782079895038,-0.37398543046731625
adc,1571711257.0,0.0355000011622905,1571720301.0,0.3035000264644623,1571729332.0,0.0047500003129243,1571738500.0,0.5170000195503235,,,,,,,,,-0.3783701777011148,-0.12096451817044668
adc,1571811252.0,0.1478750109672546,1571820286.0,0.4638750255107879,1571829318.0,0.0065000001341104,1571838400.0,0.2202500104904174,,,,,,,,,-0.24906161642816235,0.02109901365057179
adc,1571911249.0,0.1750000119209289,1571920287.0,0.5147500038146973,1571929321.0,0.0138750011101365,1571938306.0,0.246625006198883,,,,,,,,,-0.20568521036622017,0.05369147141017469
adc,1572011263.0,0.3705000281333923,1572020297.0,0.4265000224113464,1572029332.0,0.0132500007748603,1572038803.0,0.3695000112056732,,,,,,,,,0.005403548409470799,-0.05270492694963034
adc,1572111257.0,0.862500011920929,1572120298.0,0.5613750219345093,1572129334.0,0.0061250003054738,1572138562.0,0.4128750264644623,,,,,,,,,0.5124579227428302,0.06424945600226778
adc,1572211259.0,0.3446250259876251,1572220298.0,0.7512500286102295,1572229335.0,0.5270000100135803,1572238814.0,1.0049999952316284,,,,,,,,,0.009302936717711527,0.23648881667577556
adc,1572311260.0,0.2305000126361847,1572320295.0,0.6838750243186951,1572329330.0,1.003250002861023,1572338804.0,1.383625030517578,,,,,,,,,-0.09020888145962944,0.1517850258460614
adc,1572411252.0,0.3755000233650207,1572420286.0,0.6490000486373901,1572429321.0,1.3615000247955322,1572438806.0,1.417875051498413,,,,,,,,,0.06951258585825751,0.09987652655760777
adc,1572511264.0,0.4452500343322754,1572520312.0,0.2595000267028808,1572529351.0,1.2700001001358032,1572538579.0,1.284500002861023,,,,,,,,,0.15426449974228298,-0.3063920610819982
adc,1572611268.0,0.1576250046491623,1572620310.0,0.3352500200271606,1572629343.0,0.3695000112056732,1572638320.0,0.8003750443458557,,,,,,,,,-0.11796818195762401,-0.24717350846364614
adc,1572711259.0,0.1263750046491623,1572720293.0,0.580875039100647,1572729324.0,0.1738750040531158,1572738634.0,0.5146250128746033,,,,,,,,,-0.13339735569757552,-0.01784882895152462
adc,1572811258.0,0.1578750014305114,1572820299.0,0.5948750376701355,1572829336.0,0.0780000016093254,1572838321.0,0.3538750112056732,,,,,,,,,-0.08568528192943542,-0.019892736632328628
adc,1572911265.0,0.2338750064373016,1572920296.0,0.6575000286102295,1572929336.0,0.0520000010728836,1572938402.0,0.4805000126361847,,,,,,,,,0.0068053970219567675,0.026997637371939318
adc,1573011266.0,0.1102500036358833,1573020302.0,0.6811250448226929,1573029338.0,0.0146250007674098,1573038369.0,0.4146250188350677,,,,,,,,,-0.1002373056604823,0.03526259825038252
adc,1573111257.0,0.5206249952316284,1573120296.0,0.8300000429153442,1573129328.0,0.1833750158548355,1573138560.0,0.8547500371932983,,,,,,,,,0.32655378690288317,0.16920959891285126
adc,1573211255.0,0.4407500326633453,1573220295.0,0.7913750410079956,1573229327.0,1.049625039100647,1573238791.0,1.3690000772476196,,,,,,,,,0.2626096533120318,0.11612068140551127
adc,1573311255.0,-0.0193750001490116,1573320292.0,0.8991250395774841,1573329329.0,1.3600000143051147,1573338777.0,1.5260000228881836,,,,,,,,,-0.18242998623190862,0.20986872231276515
adc,1573411245.0,0.2336250096559524,1573420277.0,0.6312500238418579,1573429310.0,1.3473750352859497,1573438404.0,1.3811250925064087,,,,,,,,,0.08444130087669227,-0.0715788313646184
adc,1573511254.0,-0.0358750000596046,1573520290.0,0.3736250102519989,1573529333.0,0.4210000336170196,1573538336.0,0.8376250267028809,,,,,,,,,-0.17273671011684644,-0.3423950567246653
adc,1573611263.0,0.0043750000186264,1573620299.0,0.7137500047683716,1573629333.0,0.0445000007748603,1573638533.0,0.4222500324249267,,,,,,,,,-0.12197151979440307,-0.015123552502972634
adc,1573711257.0,0.0236250013113021,1573720294.0,0.6326250433921814,1573729327.0,0.0135000003501772,1573738822.0,0.3006250262260437,,,,,,,,,-0.09415586174447066,-0.10878635200181579
adc,1573811252.0,0.0240000002086162,1573820287.0,0.6972500085830688,1573829322.0,0.0203750003129243,1573838318.0,0.4187500178813934,,,,,,,,,-0.08716994264306907,-0.056376589362980775
adc,1573911259.0,0.0602500028908252,1573920294.0,0.8703750371932983,1573929327.0,0.0130000002682209,1573938316.0,0.4311250150203705,,,,,,,,,-0.046127029326597735,0.10488792398390145
adc,1574011253.0,0.2641250193119049,1574020292.0,0.8387500643730164,1574029329.0,0.019250001758337,1574038305.0,0.5706250071525574,,,,,,,,,0.16098829989321126,0.06180169982023468
adc,1574111267.0,0.4308750331401825,1574120308.0,1.0187500715255735,1574129341.0,0.8768750429153442,1574138542.0,1.2105000019073486,,,,,,,,,0.3297939136299849,0.2307818957755326
adc,1574211258.0,0.0181250013411045,1574220288.0,1.015125036239624,1574229322.0,1.230875015258789,1574238547.0,1.45187509059906,,,,,,,,,-0.08164726725916638,0.21660778640090525
adc,1574311261.0,0.0693750008940696,1574320293.0,0.7733750343322754,1574329328.0,1.4172500371932983,1574338569.0,1.3980001211166382,,,,,,,,,-0.029359940898012096,-0.03520555981699769
adc,1574411257.0,-0.0085000004619359,1574420294.0,0.5752500295639038,1574429331.0,0.9970000386238098,1574438556.0,1.115625023841858,,,,,,,,,-0.10598796758223517,-0.2428999870082798
adc,1574511257.0,-0.1701250076293945,1574520297.0,0.4510000348091125,1574529332.0,0.0840000063180923,1574538402.0,0.6582500338554382,,,,,,,,,-0.26570136194259486,-0.37621334978508414
adc,1574611256.0,-0.0680000036954879,1574620296.0,0.8176250457763672,1574629328.0,0.0133750010281801,1574638558.0,0.2876250147819519,,,,,,,,,-0.1606083502985371,-0.018124688447226117
adc,1574711253.0,-0.0721250027418136,1574720290.0,0.8845000267028809,1574729322.0,0.0056250002235174,1574738337.0,0.2516250014305115,,,,,,,,,-0.16042452477283764,0.04076206796305071
adc,1574811262.0,0.5297500491142273,1574820296.0,0.7091250419616699,1574829328.0,0.0751250013709068,1574838333.0,0.4657500088214874,,,,,,,,,0.4472291737011391,-0.1420559142409165
adc,1574911262.0,0.4711250364780426,1574920294.0,0.9622500538825988,1574929328.0,1.27400004863739,1574938557.0,1.3412500619888306,,,,,,,,,0.39578358098840793,0.10411013997512675
adc,1575011254.0,0.3388750255107879,1575020291.0,1.2421250343322754,1575029324.0,1.871625065803528,1575038435.0,1.6917500495910645,,,,,,,,,0.2718229450551395,0.37735698871381196
adc,1575111250.0,-0.1458750069141388,1575120284.0,1.3720000982284546,1575129319.0,2.259875059127808,1575138569.0,1.998125076293945,,,,,,,,,-0.20403338816319738,0.5006692034767891
adc,1575211249.0,0.0423750020563602,1575220289.0,0.7605000138282776,1575229328.0,2.018625020980835,1575238650.0,2.0058751106262207,,,,,,,,,-0.006964318588751517,-0.11770190365421429
adc,1575311260.0,-0.0648750066757202,1575320296.0,1.1763750314712524,1575329329.0,1.3352500200271606,1575338307.0,1.5673750638961792,,,,,,,,,-0.10625246778596084,0.2905467487166954
adc,1575411259.0,-0.2115000039339065,1575420300.0,0.0552500039339065,1575429336.0,0.0012500000884756,1575438820.0,0.1750000119209289,,,,,,,,,-0.24657440251581803,-0.8394217209825436
