Time,Watts,Cadence
2025-01-01T11:03:10.000Z,202,61
2025-01-01T11:03:11.000Z,201,61
2025-01-01T11:03:12.000Z,199,63
2025-01-01T11:03:13.000Z,200,65
2025-01-01T11:03:14.000Z,200,65
2025-01-01T11:03:15.000Z,198,65
2025-01-01T11:03:16.000Z,199,64
2025-01-01T11:03:17.000Z,201,64
2025-01-01T11:03:18.000Z,201,64
2025-01-01T11:03:19.000Z,200,63
2025-01-01T11:03:20.000Z,202,63
2025-01-01T11:03:21.000Z,200,63
2025-01-01T11:03:22.000Z,200,63
2025-01-01T11:03:23.000Z,200,63
2025-01-01T11:03:24.000Z,197,63
2025-01-01T11:03:25.000Z,200,63
2025-01-01T11:03:26.000Z,199,62
2025-01-01T11:03:27.000Z,200,61
2025-01-01T11:03:28.000Z,200,61
2025-01-01T11:03:29.000Z,200,62
2025-01-01T11:03:30.000Z,205,62
2025-01-01T11:03:31.000Z,200,62
2025-01-01T11:03:32.000Z,201,63
2025-01-01T11:03:33.000Z,202,63
2025-01-01T11:03:34.000Z,203,64
2025-01-01T11:03:35.000Z,199,65
2025-01-01T11:03:36.000Z,200,65
2025-01-01T11:03:37.000Z,200,64
2025-01-01T11:03:38.000Z,202,63
2025-01-01T11:03:39.000Z,199,63
2025-01-01T11:03:40.000Z,203,64
2025-01-01T11:03:41.000Z,205,66
2025-01-01T11:03:42.000Z,203,66
2025-01-01T11:03:43.000Z,201,66
2025-01-01T11:03:44.000Z,201,66
2025-01-01T11:03:45.000Z,203,66
2025-01-01T11:03:46.000Z,203,66
2025-01-01T11:03:47.000Z,200,65
2025-01-01T11:03:48.000Z,201,65
2025-01-01T11:03:49.000Z,196,66
2025-01-01T11:03:50.000Z,199,66
2025-01-01T11:03:51.000Z,200,66
2025-01-01T11:03:52.000Z,200,65
2025-01-01T11:03:53.000Z,201,65
2025-01-01T11:03:54.000Z,203,65
2025-01-01T11:03:55.000Z,199,65
2025-01-01T11:03:56.000Z,199,65
2025-01-01T11:03:57.000Z,199,65
2025-01-01T11:03:58.000Z,200,65
2025-01-01T11:03:59.000Z,202,65
2025-01-01T11:04:00.000Z,201,64
2025-01-01T11:04:01.000Z,203,65
2025-01-01T11:04:02.000Z,205,65
2025-01-01T11:04:03.000Z,204,68
2025-01-01T11:04:04.000Z,203,68
2025-01-01T11:04:05.000Z,201,68
2025-01-01T11:04:06.000Z,203,65
2025-01-01T11:04:07.000Z,195,65
2025-01-01T11:04:08.000Z,199,65
2025-01-01T11:04:09.000Z,201,65
2025-01-01T11:04:10.000Z,205,65
2025-01-01T11:04:11.000Z,203,65
2025-01-01T11:04:12.000Z,205,66
2025-01-01T11:04:13.000Z,203,66
2025-01-01T11:04:14.000Z,202,66
2025-01-01T11:04:15.000Z,202,65
2025-01-01T11:04:16.000Z,204,65
2025-01-01T11:04:17.000Z,198,67
2025-01-01T11:04:18.000Z,197,68
2025-01-01T11:04:19.000Z,199,68
2025-01-01T11:04:20.000Z,203,66
2025-01-01T11:04:21.000Z,205,65
2025-01-01T11:04:22.000Z,200,65
2025-01-01T11:04:23.000Z,200,66
2025-01-01T11:04:24.000Z,200,67
2025-01-01T11:04:25.000Z,200,67
2025-01-01T11:04:26.000Z,211,65
2025-01-01T11:04:27.000Z,206,65
2025-01-01T11:04:28.000Z,206,65
2025-01-01T11:04:29.000Z,207,64
2025-01-01T11:04:30.000Z,207,66
2025-01-01T11:04:31.000Z,206,66
2025-01-01T11:04:32.000Z,206,66
2025-01-01T11:04:33.000Z,205,66
2025-01-01T11:04:34.000Z,205,66
2025-01-01T11:04:35.000Z,206,67
2025-01-01T11:04:36.000Z,207,67
2025-01-01T11:04:37.000Z,207,67
2025-01-01T11:04:38.000Z,207,68
2025-01-01T11:04:39.000Z,207,68
2025-01-01T11:04:40.000Z,203,68
2025-01-01T11:04:41.000Z,206,66
2025-01-01T11:04:42.000Z,203,66
2025-01-01T11:04:43.000Z,203,66
2025-01-01T11:04:44.000Z,203,67
2025-01-01T11:04:45.000Z,203,66
2025-01-01T11:04:46.000Z,202,66
2025-01-01T11:04:47.000Z,201,65
2025-01-01T11:04:48.000Z,197,65
2025-01-01T11:04:49.000Z,200,65
2025-01-01T11:04:50.000Z,205,65
2025-01-01T11:04:51.000Z,198,65
2025-01-01T11:04:52.000Z,197,64
2025-01-01T11:04:53.000Z,201,65
2025-01-01T11:04:54.000Z,201,65
2025-01-01T11:04:55.000Z,203,66
2025-01-01T11:04:56.000Z,201,66
2025-01-01T11:04:57.000Z,198,65
2025-01-01T11:04:58.000Z,198,65
2025-01-01T11:04:59.000Z,200,66
2025-01-01T11:05:00.000Z,200,66
2025-01-01T11:05:01.000Z,202,66
2025-01-01T11:05:02.000Z,201,66
2025-01-01T11:05:03.000Z,203,66
2025-01-01T11:05:04.000Z,201,64
2025-01-01T11:05:05.000Z,199,65
2025-01-01T11:05:06.000Z,200,65
2025-01-01T11:05:07.000Z,196,65
2025-01-01T11:05:08.000Z,193,65
2025-01-01T11:05:09.000Z,200,65
2025-01-01T11:05:10.000Z,200,65
2025-01-01T11:05:11.000Z,199,65
2025-01-01T11:05:12.000Z,200,66
2025-01-01T11:05:13.000Z,204,66
2025-01-01T11:05:14.000Z,184,66
2025-01-01T11:05:15.000Z,200,62
2025-01-01T11:05:16.000Z,201,60
2025-01-01T11:05:17.000Z,202,60
2025-01-01T11:05:18.000Z,201,63
2025-01-01T11:05:19.000Z,201,63
2025-01-01T11:05:20.000Z,204,64
2025-01-01T11:05:21.000Z,199,64
2025-01-01T11:05:22.000Z,199,64
2025-01-01T11:05:23.000Z,199,64
2025-01-01T11:05:24.000Z,195,64
2025-01-01T11:05:25.000Z,199,64
2025-01-01T11:05:26.000Z,199,63
2025-01-01T11:05:27.000Z,200,63
2025-01-01T11:05:28.000Z,199,63
2025-01-01T11:05:29.000Z,200,64
2025-01-01T11:05:30.000Z,201,64
2025-01-01T11:05:31.000Z,204,63
2025-01-01T11:05:32.000Z,203,62
2025-01-01T11:05:33.000Z,199,62
2025-01-01T11:05:34.000Z,199,64
2025-01-01T11:05:35.000Z,203,64
2025-01-01T11:05:36.000Z,200,64
2025-01-01T11:05:37.000Z,202,62
2025-01-01T11:05:38.000Z,202,63
2025-01-01T11:05:39.000Z,200,63
2025-01-01T11:05:40.000Z,201,65
2025-01-01T11:05:41.000Z,195,65
2025-01-01T11:05:42.000Z,199,65
2025-01-01T11:05:43.000Z,196,66
2025-01-01T11:05:44.000Z,200,66
2025-01-01T11:05:45.000Z,193,64
2025-01-01T11:05:46.000Z,200,63
2025-01-01T11:05:47.000Z,203,63
2025-01-01T11:05:48.000Z,203,62
2025-01-01T11:05:49.000Z,202,63
2025-01-01T11:05:50.000Z,201,63
2025-01-01T11:05:51.000Z,193,65
2025-01-01T11:05:52.000Z,199,65
2025-01-01T11:05:53.000Z,200,64
2025-01-01T11:05:54.000Z,198,64
2025-01-01T11:05:55.000Z,199,64
2025-01-01T11:05:56.000Z,199,65
2025-01-01T11:05:57.000Z,200,64
2025-01-01T11:05:58.000Z,202,64
2025-01-01T11:05:59.000Z,205,63
2025-01-01T11:06:00.000Z,203,65
2025-01-01T11:06:01.000Z,203,65
2025-01-01T11:06:02.000Z,201,67
2025-01-01T11:06:03.000Z,202,67
2025-01-01T11:06:04.000Z,201,67
2025-01-01T11:06:05.000Z,201,66
2025-01-01T11:06:06.000Z,199,66
2025-01-01T11:06:07.000Z,198,66
2025-01-01T11:06:08.000Z,200,66
2025-01-01T11:06:09.000Z,200,66
2025-01-01T11:06:10.000Z,200,64
2025-01-01T11:06:11.000Z,200,63
2025-01-01T11:06:12.000Z,201,63
2025-01-01T11:06:13.000Z,199,63
2025-01-01T11:06:14.000Z,202,63
2025-01-01T11:06:15.000Z,196,63
2025-01-01T11:06:16.000Z,200,65
2025-01-01T11:06:17.000Z,203,65
2025-01-01T11:06:18.000Z,199,65
2025-01-01T11:06:19.000Z,202,64
2025-01-01T11:06:20.000Z,199,65
2025-01-01T11:06:21.000Z,204,65
2025-01-01T11:06:22.000Z,199,65
2025-01-01T11:06:23.000Z,200,65
2025-01-01T11:06:24.000Z,196,65
2025-01-01T11:06:25.000Z,196,65
2025-01-01T11:06:26.000Z,197,65
2025-01-01T11:06:27.000Z,200,64
2025-01-01T11:06:28.000Z,203,63
2025-01-01T11:06:29.000Z,187,63
2025-01-01T11:06:30.000Z,199,63
2025-01-01T11:06:31.000Z,202,61
2025-01-01T11:06:32.000Z,205,61
2025-01-01T11:06:33.000Z,201,63
2025-01-01T11:06:34.000Z,200,64
2025-01-01T11:06:35.000Z,202,64
2025-01-01T11:06:36.000Z,199,65
2025-01-01T11:06:37.000Z,199,66
2025-01-01T11:06:38.000Z,201,66
2025-01-01T11:06:39.000Z,200,64
2025-01-01T11:06:40.000Z,199,63
2025-01-01T11:06:41.000Z,200,63
2025-01-01T11:06:42.000Z,200,64
2025-01-01T11:06:43.000Z,200,64
2025-01-01T11:06:44.000Z,201,64
2025-01-01T11:06:45.000Z,201,65
2025-01-01T11:06:46.000Z,202,65
2025-01-01T11:06:47.000Z,202,66
2025-01-01T11:06:48.000Z,198,66
2025-01-01T11:06:49.000Z,203,66
2025-01-01T11:06:50.000Z,196,66
2025-01-01T11:06:51.000Z,199,66
2025-01-01T11:06:52.000Z,199,66
2025-01-01T11:06:53.000Z,201,65
2025-01-01T11:06:54.000Z,205,65
2025-01-01T11:06:55.000Z,201,63
2025-01-01T11:06:56.000Z,200,63
2025-01-01T11:06:57.000Z,203,63
2025-01-01T11:06:58.000Z,201,64
2025-01-01T11:06:59.000Z,196,64
2025-01-01T11:07:00.000Z,199,64
2025-01-01T11:07:01.000Z,200,62
2025-01-01T11:07:02.000Z,198,60
2025-01-01T11:07:03.000Z,199,60
2025-01-01T11:07:04.000Z,200,61
2025-01-01T11:07:05.000Z,199,61
2025-01-01T11:07:06.000Z,200,61
2025-01-01T11:07:07.000Z,200,61
2025-01-01T11:07:08.000Z,196,63
2025-01-01T11:07:09.000Z,201,64
2025-01-01T11:07:10.000Z,201,64
2025-01-01T11:07:11.000Z,199,62
2025-01-01T11:07:12.000Z,200,61
2025-01-01T11:07:13.000Z,201,61
2025-01-01T11:07:14.000Z,201,63
2025-01-01T11:07:15.000Z,201,64
2025-01-01T11:07:16.000Z,202,64
2025-01-01T11:07:17.000Z,200,64
2025-01-01T11:07:18.000Z,203,64
2025-01-01T11:07:19.000Z,200,64
2025-01-01T11:07:20.000Z,201,65
2025-01-01T11:07:21.000Z,200,66
2025-01-01T11:07:22.000Z,201,66
2025-01-01T11:07:23.000Z,197,66
2025-01-01T11:07:24.000Z,202,67
2025-01-01T11:07:25.000Z,201,67
2025-01-01T11:07:26.000Z,196,67
2025-01-01T11:07:27.000Z,199,66
2025-01-01T11:07:28.000Z,200,66
2025-01-01T11:07:29.000Z,193,65
2025-01-01T11:07:30.000Z,200,65
2025-01-01T11:07:31.000Z,203,64
2025-01-01T11:07:32.000Z,202,64
2025-01-01T11:07:33.000Z,203,64
2025-01-01T11:07:34.000Z,205,65
2025-01-01T11:07:35.000Z,204,66
2025-01-01T11:07:36.000Z,200,66
2025-01-01T11:07:37.000Z,202,66
2025-01-01T11:07:38.000Z,224,66
2025-01-01T11:07:39.000Z,203,66
2025-01-01T11:07:40.000Z,215,68
2025-01-01T11:07:41.000Z,222,71
2025-01-01T11:07:42.000Z,223,71
2025-01-01T11:07:43.000Z,227,71
2025-01-01T11:07:44.000Z,226,72
2025-01-01T11:07:45.000Z,223,74
2025-01-01T11:07:46.000Z,227,74
2025-01-01T11:07:47.000Z,229,73
2025-01-01T11:07:48.000Z,225,75
2025-01-01T11:07:49.000Z,227,76
2025-01-01T11:07:50.000Z,227,76
2025-01-01T11:07:51.000Z,227,75
2025-01-01T11:07:52.000Z,218,74
2025-01-01T11:07:53.000Z,229,74
2025-01-01T11:07:54.000Z,227,74
2025-01-01T11:07:55.000Z,228,74
2025-01-01T11:07:56.000Z,227,77
2025-01-01T11:07:57.000Z,218,76
2025-01-01T11:07:58.000Z,242,76
2025-01-01T11:07:59.000Z,215,75
2025-01-01T11:08:00.000Z,229,72
2025-01-01T11:08:01.000Z,225,72
2025-01-01T11:08:02.000Z,228,70
2025-01-01T11:08:03.000Z,230,71
2025-01-01T11:08:04.000Z,230,70
2025-01-01T11:08:05.000Z,229,70
2025-01-01T11:08:06.000Z,225,70
2025-01-01T11:08:07.000Z,230,72
2025-01-01T11:08:08.000Z,229,72
2025-01-01T11:08:09.000Z,230,71
2025-01-01T11:08:10.000Z,231,69
2025-01-01T11:08:11.000Z,229,71
2025-01-01T11:08:12.000Z,229,71
2025-01-01T11:08:13.000Z,229,71
2025-01-01T11:08:14.000Z,230,71
2025-01-01T11:08:15.000Z,230,72
2025-01-01T11:08:16.000Z,230,72
2025-01-01T11:08:17.000Z,232,71
2025-01-01T11:08:18.000Z,224,73
2025-01-01T11:08:19.000Z,228,73
2025-01-01T11:08:20.000Z,231,74
2025-01-01T11:08:21.000Z,232,72
2025-01-01T11:08:22.000Z,229,72
2025-01-01T11:08:23.000Z,229,73
2025-01-01T11:08:24.000Z,230,73
2025-01-01T11:08:25.000Z,230,72
2025-01-01T11:08:26.000Z,230,72
2025-01-01T11:08:27.000Z,231,71
2025-01-01T11:08:28.000Z,226,70
2025-01-01T11:08:29.000Z,230,70
2025-01-01T11:08:30.000Z,230,71
2025-01-01T11:08:31.000Z,231,71
2025-01-01T11:08:32.000Z,227,71
2025-01-01T11:08:33.000Z,225,71
2025-01-01T11:08:34.000Z,230,70
2025-01-01T11:08:35.000Z,232,70
2025-01-01T11:08:36.000Z,231,70
2025-01-01T11:08:37.000Z,227,70
2025-01-01T11:08:38.000Z,231,70
2025-01-01T11:08:39.000Z,230,70
2025-01-01T11:08:40.000Z,231,69
2025-01-01T11:08:41.000Z,231,70
2025-01-01T11:08:42.000Z,230,70
2025-01-01T11:08:43.000Z,231,69
2025-01-01T11:08:44.000Z,229,69
2025-01-01T11:08:45.000Z,227,70
2025-01-01T11:08:46.000Z,227,70
2025-01-01T11:08:47.000Z,229,70
2025-01-01T11:08:48.000Z,233,69
2025-01-01T11:08:49.000Z,229,69
2025-01-01T11:08:50.000Z,229,69
2025-01-01T11:08:51.000Z,232,69
2025-01-01T11:08:52.000Z,228,69
2025-01-01T11:08:53.000Z,230,68
2025-01-01T11:08:54.000Z,230,67
2025-01-01T11:08:55.000Z,232,67
2025-01-01T11:08:56.000Z,230,67
2025-01-01T11:08:57.000Z,230,67
2025-01-01T11:08:58.000Z,230,67
2025-01-01T11:08:59.000Z,230,67
2025-01-01T11:09:00.000Z,228,67
2025-01-01T11:09:01.000Z,229,67
2025-01-01T11:09:02.000Z,231,66
2025-01-01T11:09:03.000Z,231,66
2025-01-01T11:09:04.000Z,228,66
2025-01-01T11:09:05.000Z,229,68
2025-01-01T11:09:06.000Z,225,69
2025-01-01T11:09:07.000Z,229,69
2025-01-01T11:09:08.000Z,224,67
2025-01-01T11:09:09.000Z,239,65
2025-01-01T11:09:10.000Z,231,65
2025-01-01T11:09:11.000Z,230,66
2025-01-01T11:09:12.000Z,228,67
2025-01-01T11:09:13.000Z,231,67
2025-01-01T11:09:14.000Z,230,67
2025-01-01T11:09:15.000Z,229,66
2025-01-01T11:09:16.000Z,233,66
2025-01-01T11:09:17.000Z,230,66
2025-01-01T11:09:18.000Z,230,67
2025-01-01T11:09:19.000Z,229,67
2025-01-01T11:09:20.000Z,231,66
2025-01-01T11:09:21.000Z,229,66
2025-01-01T11:09:22.000Z,229,66
2025-01-01T11:09:23.000Z,228,66
2025-01-01T11:09:24.000Z,228,66
2025-01-01T11:09:25.000Z,226,66
2025-01-01T11:09:26.000Z,229,65
2025-01-01T11:09:27.000Z,230,65
2025-01-01T11:09:28.000Z,230,65
2025-01-01T11:09:29.000Z,231,65
2025-01-01T11:09:30.000Z,229,65
2025-01-01T11:09:31.000Z,231,65
2025-01-01T11:09:32.000Z,231,66
2025-01-01T11:09:33.000Z,231,66
2025-01-01T11:09:34.000Z,230,67
2025-01-01T11:09:35.000Z,223,66
2025-01-01T11:09:36.000Z,231,66
2025-01-01T11:09:37.000Z,230,66
2025-01-01T11:09:38.000Z,232,65
2025-01-01T11:09:39.000Z,237,65
2025-01-01T11:09:40.000Z,235,65
2025-01-01T11:09:41.000Z,226,66
2025-01-01T11:09:42.000Z,230,66
2025-01-01T11:09:43.000Z,230,65
2025-01-01T11:09:44.000Z,229,65
2025-01-01T11:09:45.000Z,229,65
2025-01-01T11:09:46.000Z,230,65
2025-01-01T11:09:47.000Z,233,67
2025-01-01T11:09:48.000Z,227,67
2025-01-01T11:09:49.000Z,230,67
2025-01-01T11:09:50.000Z,228,67
2025-01-01T11:09:51.000Z,231,65
2025-01-01T11:09:52.000Z,234,66
2025-01-01T11:09:53.000Z,229,67
2025-01-01T11:09:54.000Z,230,67
2025-01-01T11:09:55.000Z,230,68
2025-01-01T11:09:56.000Z,233,69
2025-01-01T11:09:57.000Z,231,69
2025-01-01T11:09:58.000Z,226,69
2025-01-01T11:09:59.000Z,226,67
2025-01-01T11:10:00.000Z,229,67
2025-01-01T11:10:01.000Z,230,66
2025-01-01T11:10:02.000Z,228,66
2025-01-01T11:10:03.000Z,231,66
2025-01-01T11:10:04.000Z,228,65
2025-01-01T11:10:05.000Z,230,66
2025-01-01T11:10:06.000Z,230,66
2025-01-01T11:10:07.000Z,226,67
2025-01-01T11:10:08.000Z,229,67
2025-01-01T11:10:09.000Z,229,67
2025-01-01T11:10:10.000Z,229,66
2025-01-01T11:10:11.000Z,233,65
2025-01-01T11:10:12.000Z,230,65
2025-01-01T11:10:13.000Z,230,66
2025-01-01T11:10:14.000Z,234,66
2025-01-01T11:10:15.000Z,229,66
2025-01-01T11:10:16.000Z,229,66
2025-01-01T11:10:17.000Z,226,67
2025-01-01T11:10:18.000Z,230,67
2025-01-01T11:10:19.000Z,229,68
2025-01-01T11:10:20.000Z,234,67
2025-01-01T11:10:21.000Z,230,67
2025-01-01T11:10:22.000Z,230,69
2025-01-01T11:10:23.000Z,223,71
2025-01-01T11:10:24.000Z,225,71
2025-01-01T11:10:25.000Z,244,70
2025-01-01T11:10:26.000Z,230,68
2025-01-01T11:10:27.000Z,218,68
2025-01-01T11:10:28.000Z,230,67
2025-01-01T11:10:29.000Z,235,66
2025-01-01T11:10:30.000Z,227,66
2025-01-01T11:10:31.000Z,231,64
2025-01-01T11:10:32.000Z,228,65
2025-01-01T11:10:33.000Z,226,65
2025-01-01T11:10:34.000Z,230,65
2025-01-01T11:10:35.000Z,230,65
2025-01-01T11:10:36.000Z,231,65
2025-01-01T11:10:37.000Z,240,65
2025-01-01T11:10:38.000Z,228,64
2025-01-01T11:10:39.000Z,229,64
2025-01-01T11:10:40.000Z,229,65
2025-01-01T11:10:41.000Z,230,65
2025-01-01T11:10:42.000Z,229,65
2025-01-01T11:10:43.000Z,231,64
2025-01-01T11:10:44.000Z,229,64
2025-01-01T11:10:45.000Z,227,64
2025-01-01T11:10:46.000Z,225,64
2025-01-01T11:10:47.000Z,233,64
2025-01-01T11:10:48.000Z,233,65
2025-01-01T11:10:49.000Z,230,65
2025-01-01T11:10:50.000Z,231,65
2025-01-01T11:10:51.000Z,232,64
2025-01-01T11:10:52.000Z,224,66
2025-01-01T11:10:53.000Z,234,66
2025-01-01T11:10:54.000Z,231,66
2025-01-01T11:10:55.000Z,230,66
2025-01-01T11:10:56.000Z,230,66
2025-01-01T11:10:57.000Z,231,67
2025-01-01T11:10:58.000Z,229,67
2025-01-01T11:10:59.000Z,230,67
2025-01-01T11:11:00.000Z,233,66
2025-01-01T11:11:01.000Z,231,66
2025-01-01T11:11:02.000Z,228,66
2025-01-01T11:11:03.000Z,226,67
2025-01-01T11:11:04.000Z,229,67
2025-01-01T11:11:05.000Z,229,67
2025-01-01T11:11:06.000Z,229,67
2025-01-01T11:11:07.000Z,230,68
2025-01-01T11:11:08.000Z,232,68
2025-01-01T11:11:09.000Z,231,67
2025-01-01T11:11:10.000Z,230,66
2025-01-01T11:11:11.000Z,228,66
2025-01-01T11:11:12.000Z,224,67
2025-01-01T11:11:13.000Z,230,66
2025-01-01T11:11:14.000Z,229,66
2025-01-01T11:11:15.000Z,231,65
2025-01-01T11:11:16.000Z,230,65
2025-01-01T11:11:17.000Z,241,65
2025-01-01T11:11:18.000Z,241,63
2025-01-01T11:11:19.000Z,233,63
2025-01-01T11:11:20.000Z,228,66
2025-01-01T11:11:21.000Z,226,69
2025-01-01T11:11:22.000Z,226,69
2025-01-01T11:11:23.000Z,230,67
2025-01-01T11:11:24.000Z,231,64
2025-01-01T11:11:25.000Z,232,64
2025-01-01T11:11:26.000Z,229,64
2025-01-01T11:11:27.000Z,231,65
2025-01-01T11:11:28.000Z,232,65
2025-01-01T11:11:29.000Z,227,65
2025-01-01T11:11:30.000Z,229,65
2025-01-01T11:11:31.000Z,228,65
2025-01-01T11:11:32.000Z,227,65
2025-01-01T11:11:33.000Z,230,65
2025-01-01T11:11:34.000Z,231,65
2025-01-01T11:11:35.000Z,229,64
2025-01-01T11:11:36.000Z,236,63
2025-01-01T11:11:37.000Z,233,63
2025-01-01T11:11:38.000Z,238,63
2025-01-01T11:11:39.000Z,230,63
2025-01-01T11:11:40.000Z,232,64
2025-01-01T11:11:41.000Z,230,65
2025-01-01T11:11:42.000Z,230,65
2025-01-01T11:11:43.000Z,229,66
2025-01-01T11:11:44.000Z,231,66
2025-01-01T11:11:45.000Z,230,66
2025-01-01T11:11:46.000Z,227,65
2025-01-01T11:11:47.000Z,232,65
2025-01-01T11:11:48.000Z,230,65
2025-01-01T11:11:49.000Z,231,65
2025-01-01T11:11:50.000Z,230,67
2025-01-01T11:11:51.000Z,230,67
2025-01-01T11:11:52.000Z,226,68
2025-01-01T11:11:53.000Z,233,69
2025-01-01T11:11:54.000Z,233,69
2025-01-01T11:11:55.000Z,232,69
2025-01-01T11:11:56.000Z,230,68
2025-01-01T11:11:57.000Z,231,66
2025-01-01T11:11:58.000Z,230,66
2025-01-01T11:11:59.000Z,228,68
2025-01-01T11:12:00.000Z,226,68
2025-01-01T11:12:01.000Z,230,68
2025-01-01T11:12:02.000Z,232,66
2025-01-01T11:12:03.000Z,229,66
2025-01-01T11:12:04.000Z,231,66
2025-01-01T11:12:05.000Z,233,67
2025-01-01T11:12:06.000Z,225,67
2025-01-01T11:12:07.000Z,230,67
2025-01-01T11:12:08.000Z,233,67
2025-01-01T11:12:09.000Z,230,67
2025-01-01T11:12:10.000Z,229,69
2025-01-01T11:12:11.000Z,295,69
2025-01-01T11:12:12.000Z,295,71
2025-01-01T11:12:13.000Z,261,76
2025-01-01T11:12:14.000Z,262,76
2025-01-01T11:12:15.000Z,262,79
2025-01-01T11:12:16.000Z,266,83
2025-01-01T11:12:17.000Z,269,86
2025-01-01T11:12:18.000Z,271,87
2025-01-01T11:12:19.000Z,273,88
2025-01-01T11:12:20.000Z,280,89
2025-01-01T11:12:21.000Z,274,89
2025-01-01T11:12:22.000Z,276,89
2025-01-01T11:12:23.000Z,277,89
2025-01-01T11:12:24.000Z,279,90
2025-01-01T11:12:25.000Z,280,90
2025-01-01T11:12:26.000Z,281,90
2025-01-01T11:12:27.000Z,288,91
2025-01-01T11:12:28.000Z,284,91
2025-01-01T11:12:29.000Z,284,92
2025-01-01T11:12:30.000Z,331,91
2025-01-01T11:12:31.000Z,324,89
2025-01-01T11:12:32.000Z,330,89
2025-01-01T11:12:33.000Z,326,89
2025-01-01T11:12:34.000Z,332,89
2025-01-01T11:12:35.000Z,328,90
2025-01-01T11:12:36.000Z,325,90
2025-01-01T11:12:37.000Z,329,88
2025-01-01T11:12:38.000Z,331,87
2025-01-01T11:12:39.000Z,324,85
2025-01-01T11:12:40.000Z,324,85
2025-01-01T11:12:41.000Z,331,85
2025-01-01T11:12:42.000Z,335,86
2025-01-01T11:12:43.000Z,327,85
2025-01-01T11:12:44.000Z,326,86
2025-01-01T11:12:45.000Z,332,87
2025-01-01T11:12:46.000Z,329,88
2025-01-01T11:12:47.000Z,328,88
2025-01-01T11:12:48.000Z,328,88
2025-01-01T11:12:49.000Z,329,89
2025-01-01T11:12:50.000Z,326,88
2025-01-01T11:12:51.000Z,325,87
2025-01-01T11:12:52.000Z,334,86
2025-01-01T11:12:53.000Z,327,86
2025-01-01T11:12:54.000Z,328,87
2025-01-01T11:12:55.000Z,335,87
2025-01-01T11:12:56.000Z,333,87
2025-01-01T11:12:57.000Z,340,85
2025-01-01T11:12:58.000Z,325,84
2025-01-01T11:12:59.000Z,335,85
2025-01-01T11:13:00.000Z,337,87
2025-01-01T11:13:01.000Z,337,87
2025-01-01T11:13:02.000Z,331,87
2025-01-01T11:13:03.000Z,325,89
2025-01-01T11:13:04.000Z,329,88
2025-01-01T11:13:05.000Z,332,86
2025-01-01T11:13:06.000Z,330,87
2025-01-01T11:13:07.000Z,335,89
2025-01-01T11:13:08.000Z,336,89
2025-01-01T11:13:09.000Z,328,89
2025-01-01T11:13:10.000Z,403,90
2025-01-01T11:13:11.000Z,417,90
2025-01-01T11:13:12.000Z,381,88
2025-01-01T11:13:13.000Z,382,87
2025-01-01T11:13:14.000Z,418,87
2025-01-01T11:13:15.000Z,378,86
2025-01-01T11:13:16.000Z,386,86
2025-01-01T11:13:17.000Z,392,83
2025-01-01T11:13:18.000Z,387,80
2025-01-01T11:13:19.000Z,387,80
2025-01-01T11:13:20.000Z,394,77
2025-01-01T11:13:21.000Z,390,77
2025-01-01T11:13:22.000Z,395,75
2025-01-01T11:13:23.000Z,398,74
2025-01-01T11:13:24.000Z,398,72
2025-01-01T11:13:25.000Z,404,72
2025-01-01T11:13:26.000Z,387,73
2025-01-01T11:13:27.000Z,391,74
2025-01-01T11:13:28.000Z,393,74
2025-01-01T11:13:29.000Z,409,70
2025-01-01T11:13:30.000Z,411,68
2025-01-01T11:13:31.000Z,407,68
2025-01-01T11:13:32.000Z,403,67
2025-01-01T11:13:33.000Z,381,65
2025-01-01T11:13:34.000Z,390,65
2025-01-01T11:13:35.000Z,381,62
2025-01-01T11:13:36.000Z,391,62
2025-01-01T11:13:37.000Z,398,58
2025-01-01T11:13:38.000Z,387,57
2025-01-01T11:13:39.000Z,0,0
2025-01-01T11:13:40.000Z,0,0
2025-01-01T11:13:41.000Z,0,0
2025-01-01T11:13:42.000Z,0,0
2025-01-01T11:13:43.000Z,0,0
2025-01-01T11:13:44.000Z,0,0
2025-01-01T11:13:45.000Z,0,0
2025-01-01T11:13:46.000Z,0,0
2025-01-01T11:13:47.000Z,0,0
2025-01-01T11:13:48.000Z,0,0
2025-01-01T11:13:49.000Z,0,0
2025-01-01T11:13:50.000Z,0,0
2025-01-01T11:13:51.000Z,0,0
2025-01-01T11:13:52.000Z,5,0
2025-01-01T11:13:53.000Z,53,18
2025-01-01T11:13:54.000Z,5,16
2025-01-01T11:13:55.000Z,22,16
2025-01-01T11:13:56.000Z,45,13
2025-01-01T11:13:57.000Z,16,0
2025-01-01T11:13:58.000Z,0,0
2025-01-01T11:13:59.000Z,13,0
2025-01-01T11:14:00.000Z,113,15
2025-01-01T11:14:01.000Z,77,15
2025-01-01T11:14:02.000Z,106,21
2025-01-01T11:14:03.000Z,129,22
2025-01-01T11:14:04.000Z,88,19
2025-01-01T11:14:05.000Z,113,22
2025-01-01T11:14:06.000Z,215,26
2025-01-01T11:14:07.000Z,171,27
2025-01-01T11:14:08.000Z,191,28
2025-01-01T11:14:09.000Z,189,28
2025-01-01T11:14:10.000Z,157,27
2025-01-01T11:14:11.000Z,267,32
2025-01-01T11:14:12.000Z,253,30
2025-01-01T11:14:13.000Z,205,30
2025-01-01T11:14:14.000Z,172,30
2025-01-01T11:14:15.000Z,241,34
